,id_dataset,user_account,tweet,clean_tweet,label,id_user
1479,56346,@jpnncom,"Pemerintah akan menindak tegas melakukan proses hukum terhadap semua pelaku dan aktor yang menunggangi atas aksi-aksi anarkistis saat demo tolak RUU Cipta Kerja. #DemotolakruuciptakerjaSIMAK! Ini 7 Sikap Tegas Pemerintah Menyikapi Demo Tolak RUU Cipta Kerja
Pemerintah akan menindak tegas melakukan proses hukum terhadap semua pelaku dan aktor yang menunggangi atas aksi-aksi anarkistis saat demo tolak RUU Cipta ...
m.jpnn.com",perintah tindak proses hukum laku aktor tunggang aksi aksi anarkistis demo tolak rancang undang undang cipta kerja sikap perintah sikap demo tolak rancang undang undang cipta kerja perintah tindak proses hukum laku aktor tunggang aksi aksi anarkistis demo tolak rancang undang undang cipta m,1,1
1480,56347,@retno_setyowat,"OmnibusLaw RUU Cipta kerja menyerhanakan perijinan UMKM sehingga menghilangkan praktek pungli 
#OmnibusLawBasmiKorupsi",omnibus law rancang undang undang cipta kerja sederhana izin usaha mikro tengah hilang praktik pungli,1,1
1481,56348,@Hanifah933,"Bersama Surat Presiden Nomor: 
R- 06/Pres/02/2020 tanggal 7 Februari 2020 yg dibawa Menko 
@PerekonomianRI
 bersama Menteri terkait menyampaikan Naskah RUU Omnibus Law Cipta Kerja kepada Ketua n Wakil Ketua 
@DPR_RI
 di 12 Februari 2020.

#OmnibusLawTaatProsedural",surat presiden nomor r pres tanggal februari bawa menteri koordinator menteri kait naskah rancang undang undang omnibus law cipta kerja ketua n wakil ketua februari,1,1
1482,56349,@evangeline2602,"Membalas 
@evangeline2602
 @txtdrjkt
 dan 
@stefanus_senoGua udah gak tau mana yang benar dan mana yang salah. Gua bahkan gamblang apakah RUU Cipta Kerja itu berdampak pada sektor apa saja karena ada yang bilang negatif, ada yang bilang hoaks, dan lain-lain. Gua cuman bilang, lawan para pendemo adalah mereka yang berkuasa.",balas salah gamblang rancang undang undang cipta kerja dampak sektor bilang negatif bilang hoax cuman bilang lawan demo kuasa,1,1
1483,56350,@hariankompas,"Kepolisian tengah memburu pihak-pihak yang diduga memicu terjadinya tindakan anarkistis dalam rangkaian demonstrasi Rancangan Undang-Undang Cipta Kerja atau RUU Cipta Kerja. 

#Polhuk #adadikompasPolisi Buru Provokator Tindakan Anarkistis
Polri menangkap 5.918 orang terkait unjuk rasa menolak RUU Cipta Kerja pada 5-9 Oktober lalu. Sebanyak 167 diantaranya ditetapkan sebagai tersangka
kompas.id",polisi buru duga picu tindak anarkistis rangkai demonstrasi rancang undang undang cipta kerja rancang undang undang cipta kerja buru provokator tindak anarkistis polri tangkap orang kait unjuk tolak rancang undang undang cipta kerja oktober tetap sangka kompas,1,1
1484,56351,@FuadIbnuAziz,"BEDAH PUSTAKA #03 PUSAT STUDI & ANALISIS KEBIJAKAN

Omnibus law RUU Cipta Kerja telah resmi disahkan di rapat paripurna DPR Senin (5/10/2020) kemarin. Namun, ada sejumlah pasal yg menjadi sorotan yg menjadi pro kontra di masyarakat.
#UdahPutusinAjaRezim #UdahNggakPercayaRezimDakwah Jateng",bedah pustaka pusat studi analisis bijak omnibus law rancang undang undang cipta kerja resmi sah rapat paripurna dewan wakil rakyat senin kemarin pasal sorot pro kontra masyarakat jawa,1,1
1485,56352,@kompascom,"Ketua Baleg DPR Supratman Andi Agtas mengatakan, tidak ada perubahan substansi klaster ketenagakerjaan saat perbaikan draf RUU Cipta Kerja.Baleg Sebut Tak Ada Perubahan Substansi Klaster Ketenagakerjaan dalam RUU Cipta Kerja
Ketua Baleg DPR Supratman Andi Agtas mengatakan, tidak ada perubahan substansi klaster ketenagakerjaan saat perbaikan draf RUU Cipta Kerja.
nasional.kompas.com",ketua baleg dewan wakil rakyat supratman andi ubah substansi kluster ketenagakerjaan baik draf rancang undang undang cipta kerja baleg ubah substansi kluster ketenagakerjaan rancang undang undang cipta kerja ketua baleg dewan wakil rakyat supratman andi ubah substansi kluster ketenagakerjaan baik draf rancang undang undang cipta kerja nasional,1,1
1486,56353,@kompascom,"Siang hari sebelum rapat paripurna digelar, Wakil Ketua Badan Legislasi DPR Achmad Baidowi (Awi), memberikan draf RUU Cipta Kerja kepada wartawan. | #NasionalBeredar Lagi Versi Baru RUU Cipta Kerja, yang Mana Draf Finalnya?
Beredar lagi versi terbaru draf RUU Cipta Kerja dengan 1.035 halaman. Sejauh ini belum ada draf final RUU Cipta Kerja yang bisa diakses publik.
nasional.kompas.com",siang rapat paripurna gelar wakil ketua badan legislasi dewan wakil rakyat achmad baidowi draf rancang undang undang cipta kerja wartawan versi rancang undang undang cipta kerja draf final edar versi baru draf rancang undang undang cipta kerja halaman draf final rancang undang undang cipta kerja akses publik nasional,1,1
1487,56354,@kramlim_nkri,"Membalas 
@imannurkhalis
 @ILCtv1
 dan 
@mohmahfudmdPertanyaan gak cerdas, masa Menko yg ngurusin politik-hukum-pertahanan belum baca RUU Cipta Kerja...???? Pertanyaan cerdas itu gini: emangnya yg pada demo sampe anarkis udah pada baca dan ngerti....???? Mikir koq ribet amat....",balas cerdas menteri koordinator urus politik hukum tahan baca rancang undang undang cipta kerja cerdas gin emang demo anarkis baca erti pikir ribet,1,1
1488,56355,@saffanakin,"Pak Ridwan Kamil selaku gubernur Jawa barat telah membatalkan RUU cipta kerja, bagi kalian yang belum semangat yahh:)) aku sayang, sayang sayang aku 
#TolakUUCiptaKerja #TolakOmnibusLaw #MahasiswaBergerak #MahasiswaTurunKejalan 

*btw malunya ampe kesini ‘)",ridwan kamil gubernur jawa barat batal rancang undang undang cipta kerja semangat ya sayang sayang sayang btw malu,1,1
1489,56356,@cagubnyinyir2,"CARINYA KE CIKEONG PAK !! Pangdam Jaya Perintahkan agt nya Ikut cari aktor kerusuhan aksi demo menentang pengesahan RUU Cipta Kerja, kerusuhan saat demo hanya diinginkan segelintir org saja.
https://liputan6.com/news/read/4380116/pangdam-jaya-perintahkan-tni-ikut-cari-aktor-kerusuhan-demo-ruu-cipta-kerja…
@SBYudhoyono
 @lukmanalwahid
 @marpaung913
 @SoffiAgus
 @arifsofian7Pangdam Jaya Perintahkan TNI Ikut Cari Aktor Kerusuhan Demo RUU Cipta Kerja
Dudung menyatakan, TNI siap membantu kepolisian dalam mengamankan aksi demonstrasi yang terjadi di DKI Jakarta.
liputan6.com",cari cikeong pangdam jaya perintah cari aktor rusuh aksi demo tentang kesah rancang undang undang cipta kerja rusuh demo gelintir orang,1,1
1490,56357,@Hanifah933," Bank Dunia atau World Bank dukung langkah Indonesia melakukan reformasi kemudahan berusaha melalui Undang-Undang (RUU) Cipta Kerja. Omnibus Law Cipta Kerja dinilai merupakan angin segar bagi Indonesia ! 

OmnibusLaw Mantap
#CiptaKerjaBermanfaat",bank dunia dunia bank dukung langkah indonesia reformasi mudah usaha undang undang rancang undang undang cipta kerja omnibus law cipta kerja nilai angin segar indonesia omnibus law mantap,1,1
1491,56358,@denni_loyz,"Seperti yang dikatakan Menteri Koordinator bidang Perekonomian 
@airlangga_hrt
, Seluruh proses pembahasan RUU Cipta Kerja dudah secara transparan dan terbuka. 
@PerekonomianRI
#OmnibusLawTransparan",menteri koordinator bidang ekonomi proses bahas rancang undang undang cipta kerja duda transparan buka,1,1
1492,56359,@Mtuhasan02,"Saudara ku yg demo² menolak RUU Cipta Kerja,sdh baca isi nya blm?,demo memang bener di jamin uu,tp demo yg beradap juga bos ku,jgn anarkis,merusak fasum dan melawan petugas,sampaikan orasi kalian dgn damai.ok bos ku.

Saya percaya 
 #OBLWujudkanIndonesiaMaju

Bagaimana dgn anda??",saudara demo tolak rancang undang undang cipta kerja baca isi demo jamin undang undang demo adap bos anarkis rusak fasilitas lawan tugas orasi damai oke bos percaya,1,1
1493,56360,@denni_loyz,"Fakta2 RUU Cipta Kerja...

- UMP wajib ditetapkan oleh Pemerintah.

- UMK tetap ada

- Pengusaha dilarang mengurangi atau menurunkan upah
#CiptaKerjaLapanganKerja
#TolakDemoRusuh",rancang undang undang cipta kerja ump wajib tetap perintah upah minimum usaha larang kurang turun upah,1,1
1494,56361,@tjhinfar21,"1 .Mendirikan usaha jadi lebih mudah

Sblm disahkannya RUU Cipta Kerja, utk mendirikan PT hrs menyetorkan uang krg lbh 50 an jt 

Hal ini dihapuskan sehingga byk UMKM bs jadi PT resmi dgn mdh tanpa birokrasi yg ribet

Awas Corona #UUCiptaKerjaHarapanRakyat",diri usaha mudah sah rancang undang undang cipta kerja diri pt setor uang an juta hapus usaha mikro tengah pt resmi mudah birokrasi ribet awas corona,1,1
1495,56362,@princes66934439,"pasal 156 RUU Cipta Kerja

#OBLBuatSejahteraRakyat",pasal rancang undang undang cipta kerja,1,1
1496,56363,@sepertidilan,"Membalas 
@neverpositif
 @sudah_dipakai
  dan 2 lainnyaDimusuhin rakyat Karena ruu cipta kerja
Dimusih istri karena Ruu cipta kerja",balas musuh rakyat rancang undang undang cipta kerja musuh istri rancang undang undang cipta kerja,0,1
1497,56364,@NayDonuts,"2• dan mengganggu ketertiban umum sudah di luar rambu2. Sebab sudah merugikan banyak orang.

Demo penolakan disahkannya RUU Cipta Kerja 2 hari kemarin memang Sudah keterlaluan. Bukan saja merusak fasum dan ketertiban umum. 

LagiPandemi #TangkapDalangDemoRusuh",ganggu tertib rugi orang demo tolak sah rancang undang undang cipta kerja kemarin rusak fasilitas tertib pandemi,0,1
1498,56365,@Metro_TV,"#HeadlineNewsMetroTV | Aksi pertunjukan budaya digelar Bregada Rakyat DIY mengecam kerusuhan demo RUU Cipta Kerja yang terjadi 8 Oktober 2020 lalu. Aksi kirab ini menyusuri Jalan Malioboro, Jalan Perwakilan, Jalan Mataram dan kembali ke halaman Gedung DPRD DIY.1:29
1,5 rb tayangan",aksi tunjuk budaya gelar rakyat kecam rusuh demo rancang undang undang cipta kerja oktober aksi kirab susur jalan malioboro jalan wakil jalan mataram halaman gedung dewan wakil rakyat daerah ribu tayang,0,1
1499,56366,@Demokrat_TV,"Tirani Mayoritas Politik dan RUU Cipta Kerja
Oleh: Azyumardi Azra
Di Harian Kompas, Hari Ini

#ruuciptakerja",tirani mayoritas politik rancang undang undang cipta kerja azyumardi azra hari kompas,1,1
1500,56367,@tjhinfar21,"7. Dibentuk Panja 

Badan legislasi DPR RI , DPD RI dan Pemerintah melakukan rapat perdana utk membahas RUU Cipta kerja pada tgl 14 April 2020 dan membentuk panitia kerja (Panja) RUU Cipta Kerja 

Jadi semua tahapan sudah sesuai prosedur

Waspada Korona
#CiptaKerjaBangunBangsa",bentuk panitia kerja badan legislasi dewan wakil rakyat rakyat indonesia dewan wakil daerah rakyat indonesia perintah rapat perdana bahas rancang undang undang cipta kerja tanggal april bentuk panitia kerja panitia kerja rancang undang undang cipta kerja tahap sesuai prosedur waspada corona,1,1
1501,56368,@TheLast007,"Membalas 
@4yuAnggraini
 dan 
@jokowiRUU Ciptaker Disahkan, Selamat Datang Adzab dari Allah, mngkin itu yg pantas. Dan semoga tidak trjd. 
Disahkannya Rancangan Undang-Undang (RUU) Cipta Kerja (Ciptaker) yg menurutku gambaran belum merdekanya negeri ini 
""Parodi, gambaran rakyat yg miskin blm terpecahkan""",balas cipta kerja sah selamat azab allah moga sah rancang undang undang rancang undang undang cipta kerja cipta kerja turut gambar merdeka negeri parodi gambar rakyat miskin pecah,0,1
1502,56369,@hariankompas,"Pemerintah memastikan izin amdal disederhanakan, bukan dihapus, dalam RUU Cipta Kerja agar waktu dan biaya pengajuannya lebih efisien. Konsepnya disebut sama dengan UU Perlindungan dan Pengelolaan Lingkungan Hidup. 

#Ekonomi #adadikompasAmdal Disederhanakan agar Waktu dan Biaya Lebih Efisien
Pemerintah memastikan izin amdal disederhanakan, bukan dihapus, dalam RUU Cipta Kerja agar waktu dan biaya pengajuannya lebih efisien. Konsepnya disebut sama dengan UU Perlindungan dan Pengelolaan...
kompas.id",perintah izin amdal sederhana hapus rancang undang undang cipta kerja biaya aju efisien konsep undang undang lindung kelola lingkung hidup sederhana biaya efisien perintah izin amdal sederhana hapus rancang undang undang cipta kerja biaya aju efisien konsep undang undang lindung kelola kompas,1,1
1503,56370,@kompascom,"Hingga saat ini draf final RUU Cipta Kerja belum diakses DPR dan Pemerintah. Pihak Istana Kepresidenan belum memberi respons.Istana Masih Bungkam soal Simpang Siur Draf RUU Cipta Kerja...
Hingga saat ini draf final RUU Cipta Kerja belum diakses DPR dan Pemerintah. Pihak Istana Kepresidenan belum memberi respons.
nasional.kompas.com",draf final rancang undang undang cipta kerja akses dewan wakil rakyat perintah istana presiden respons istana bungkam simpang siur draf rancang undang undang cipta kerja draf final rancang undang undang cipta kerja akses dewan wakil rakyat perintah istana presiden respons nasional,1,1
1504,56371,@Kemenag_RI,"Sesuai aspirasi masyarakat, sejumlah UU dikeluarkan dari RUU Cipta Kerja, antara lain: UU 20/2003 tentang Sisdiknas dan UU 14/2005 tentang Guru dan Dosen.

Artinya, UU ini tidak ada perubahan. 

Bagaimana Pesantren? Tetap dgn UU 18/2019 tentang Pesantren

#OmnibusLawTransparan",sesuai aspirasi masyarakat undang undang keluar rancang undang undang cipta kerja undang undang sisdiknas undang undang guru dosen undang undang ubah pesantren undang undang pesantren,1,1
1505,56372,@Metro_TV,"#HeadlineNewsMetroTV | Pemerintah akan Tindak Tegas Pelaku Aksi Anarkistis pada Unjuk Rasa Tolak RUU Cipta KerjaPemerintah akan Tindak Tegas Pelaku Aksi Anarkistis pada Unjuk Rasa Tolak RUU Cipta Kerja
Menko Polhukam Mahfud MD menyatakan pemerintah akan menindak tegas massa yang anarkistis saat unjuk rasa penolakan RUU Cipta Kerja. Mahfud juga menegaskan bahwa pemerintah menghormati kebebasan...
metrotvnews.com",perintah tindak laku aksi anarkistis unjuk tolak rancang undang undang cipta kerja perintah tindak laku aksi anarkistis unjuk tolak rancang undang undang cipta kerja menteri koordinator polhukam mahfud md perintah tindak anarkistis unjuk tolak rancang undang undang cipta kerja mahfud perintah hormat bebas,1,1
1506,56373,@ceceuan,"Saat ini DPR RI telah mengesahkan omnibus law Rancangan Undang-Undang (RUU) Cipta Kerja menjadi Undang-Undang pada rapat paripurna yang diselenggarakan, Senin (5/10/2020)
#OmnibusLawHalalSimak, Ini Ketentuan Sertifikat Halal untuk Produk di UU Cipta Kerja Halaman all - Kompas.com
Ada sejumlah perbedaan mengenai sertifikasi halal yang tertuang di UU Cipta Kerja dengan UU Nomor 33 Tahun 2014 tentang Jaminan Produk Halal. Halaman all
kompas.com",dewan wakil rakyat rakyat indonesia kesah omnibus law rancang undang undang rancang undang undang cipta kerja undang undang rapat paripurna selenggara senin tentu sertifikat halal produk undang undang cipta kerja halaman all beda sertifikasi halal tuang undang undang cipta kerja undang undang nomor tahi jamin produk halal halaman all,1,1
1507,56374,@antitukangprank,"Pengesahan RUU Omnibus Law Cipta Kerja dikebut oleh DPR dan pemerintah. Mereka menggelar ""rapat2 siluman"" di hotel sejak 27 September sampai 3 Oktober.

#OmnibusLawTurunkanJokowiBelum Ada Draf Final RUU Cipta Kerja, Baleg DPR: Masih Kami Rapikan - Tirto.ID
Draft final masih belum ada meski RUU Cipta Kerja ini sudah disepakati DPR, DPD, dan pemerintah untuk menjadi Undang-Undan sejak, Senin (5/10/2020).
tirto.id",kesah rancang undang undang omnibus law cipta kerja kebut dewan wakil rakyat perintah gelar siluman hotel september oktober draf final rancang undang undang cipta kerja baleg dewan wakil rakyat rapi tirto draf final rancang undang undang cipta kerja pakat dewan wakil rakyat dewan wakil daerah perintah undang undang senin tirto,0,1
1508,56375,@republikaonline,"Berlakunya RUU Cipta Kerja membuka peluang eksploitasi berlebih sumber daya kelautan.RUU Cipta Kerja Ancam Nasib Nelayan Tradisional
Berlakunya RUU Cipta Kerja membuka peluang eksploitasi berlebih sumber daya kelautan.
republika.co.id",laku rancang undang undang cipta kerja buka peluang eksploitasi lebih sumber daya laut rancang undang undang cipta kerja ancam nasib nelayan tradisional laku rancang undang undang cipta kerja buka peluang eksploitasi lebih sumber daya laut republik,0,1
1509,56376,@cagubnyinyir2,"ALASAN polisi tahan 8 Pentolan KAMI !
Karena provokasi dan Sulut demo RUU Cipta Kerja rusuh pekan lalu.
""Mereka sengaja menyebarkan hoax yg menimbulkan rasa kebencian & permusuhan dasar SARA!
https://liputan6.com/news/read/4381443/syahganda-nainggolan-ditangkap-ini-deretan-fakta-penangkapannya-dan-anggota-kami…
@hnurwahid
@anton_harjo
@AndyPra77353922
@pengagumpakde
 @Bnie18Syahganda Nainggolan Ditangkap, Ini Deretan Fakta Penangkapannya dan Anggota KAMI
Penangkapan petinggi KAMI Syahganda Nainggolan itu dibenarkan Kepala Divisi Humas Mabes Polri Irjen Argo Yuwono.
liputan6.com",alas polisi tahan pentol provokasi sulut demo rancang undang undang cipta kerja rusuh pekan sengaja sebar hoax timbul benci musuh dasar sara,1,1
1510,56377,@BungAji,"Mau download RUU Cipta Kerja dari website 
@DPR_RI
 hasil nya Zonk bin Ambyar 

#TolakOmnibusLaw #BatalkanCiptaker",download rancang undang undang cipta kerja website hasil zonk bin ambyar,0,1
1511,56378,@vaiyo,"Ada yg bilang pembahasan RUU Cipta Kerja tdk transparan? Sebetulnya dia ngikutin prosesnya atau gak? Perkembangan sidang & dokumen2nya bisa diakses, hal mustahil di masa lalu. Banyak yg mati suri sebelum 98, tetiba siuman & mengira Soeharto masih berkuasa? http://dpr.go.id/uu/detail/id/442…",bilang bahas rancang undang undang cipta kerja transparan proses kembang sidang akses mustahil mati suri siuman soeharto kuasa,1,1
1512,56379,@herditiya1,"Omnibus law lahir dari gagasan busuk Jokowi dan pemodal. Makanya ngak aneh sudah disahkan tapi masih dilengkapi. Kan, rasanya anjing banget!

#JokowiBiangOmnibuslaw

Belum Ada Draf Final RUU Cipta Kerja, Baleg DPR: Masih Kami RapikanBelum Ada Draf Final RUU Cipta Kerja, Baleg DPR: Masih Kami Rapikan - Tirto.ID
Draft final masih belum ada meski RUU Cipta Kerja ini sudah disepakati DPR, DPD, dan pemerintah untuk menjadi Undang-Undan sejak, Senin (5/10/2020).
tirto.id",omnibus law lahir gagas busuk jokowi modal aneh sah lengkap anjing banget draf final rancang undang undang cipta kerja baleg dewan wakil rakyat rapi draf final rancang undang undang cipta kerja baleg dewan wakil rakyat rapi tirto draf final rancang undang undang cipta kerja pakat dewan wakil rakyat dewan wakil daerah perintah undang undang senin tirto,0,1
1513,56380,@bundaathira,"Demo mahasiswa di #Cirebon hari ini menolak RUU Cipta Kerja #OmnibusLaw yang menyesengsarakan rakyat.

#TolakOmnibusLaw",demo mahasiswa tolak rancang undang undang cipta kerja sengsara rakyat,0,1
1514,56381,@Chaterinee_08,"Pemerintah wajib menetapkan UMP dan UMK pun tetap ada 
Perusahaan dilarang mengurangi atau menurunkan upah 

Ini adalah bukti bhw RUU Cipta Kerja berpihak pada kesejahteraan buruh

#CiptaKerjaLapanganKerja
#TolakDemoRusuh",perintah wajib tetap ump upah minimum usaha larang kurang turun upah bukti rancang undang undang cipta kerja pihak sejahtera buruh,1,1
1515,56382,@kangdede78,"5.
Butir Keberatan Pekerja

                   &

Penjelasan di RUU Cipta Kerja.

#RakyatButuhCiptaKerjaRoute 66 
U2 dan 9 lainnya",butir berat kerja jelas rancang undang undang cipta kerja,1,1
1516,56383,@kangdede78,"6 & 7.

Butir Keberatan Pekerja

                   &

Penjelasan di RUU Cipta Kerja.

#RakyatButuhCiptaKerjaYesmie Amir dan 9 lainnya",butir berat kerja jelas rancang undang undang cipta kerja amir,1,1
1517,56384,@ichigoyhcm,"K-Popers Satukan Keresahan Tolak RUU Cipta Kerja https://kompas.id/baca/metro/2020/10/08/k-popers-satukan-keresahan-tolak-ruu-cipta-kerja/?utm_source=bebasakses_kompasid&utm_medium=twitter_shared&utm_content=sosmed&utm_campaign=sharinglink… 

Berita soal apa... foto yg dipake TVXQ pas konser di ICE kmrn K-Popers Satukan Keresahan Tolak RUU Cipta Kerja
Usia belia bukan halangan untuk bersuara menolak Rancangan Undang-Undang Cipta Kerja yang disetujui wakil rakyat. K-Popers menggemakan penolakan ini lewat berbagai tagar hingga jadi tren perbincangan...
kompas.id",k pop satu resah tolak rancang undang undang cipta kerja,1,1
1518,56385,@pIatjakarta,"Membalas 
@ycngqizeusmemang bener. sblmnya pak haris juga menyatakan sikap kalau ruu cipta kerja itu cacat hukum karena kurang transparan dalam penyusunannya yang mana hanya akan dipake untuk melegitimasi tindakan sepihak padahal kita gatau juga kepentingan sepihak itu maunya apa.",balas haris sikap rancang undang undang cipta kerja cacat hukum transparan susun pakai legitimasi tindak tau penting mau,0,1
1519,56386,@idntimes,"Proses panjang penggodokan RUU Cipta Kerja sudah berakhirSimak Yuk, Fakta yang Ada di 1.000 Halaman Omnibus Law Cipta Kerja 
Proses panjang penggodokan RUU Cipta Kerja sudah berakhir
sumut.idntimes.com",proses godok rancang undang undang cipta kerja berkakhir simak ayo fakta halaman omnibus law cipta kerja proses godok rancang undang undang cipta kerja sumatera utara,1,1
1520,56387,@_daRNo_,"Sdh Jelas bahwa dlm RUU CIPTA KERJA, akan memberi perlindungan bagi Pekerja yg mjd Korban PHK.

Ini diatur dlm pasal 46
#ManfaatCiptaKerja
#OmnibusLawHalal",rancang undang undang cipta kerja lindung kerja korban phk atur pasal,1,1
1521,56388,@KompasTV,SBY: RUU Cipta Kerja Bermasalah di Sana-sini http://dlvr.it/RjTNyG,susilo bambang yudhoyono rancang undang undang cipta kerja masalah,0,1
1522,56389,@anwarachman1,"Kenapa UU Cipta Kerja ribut: rezqinya terganggu, kurang sosialisasi, gak baca RUU, ditafsirkan bukan ahlinya, komentar asal bunyi. Setuju ? 
@cakimiNOW
 @halimiskandarnu
 @DPP_PKB
 @jokowi",undang undang cipta kerja ribut rezeki ganggu sosialisasi baca rancang undang undang tafsir ahli komentar bunyi tuju,0,1
1523,56390,@03__nakula,"Presiden menyampaikan RUU cipta kerja kepada ketua DPR RI melalui surat presiden. 

Menko perekonomiannya 
@airlangga_hrt
 menyampaikan surat presiden ke ketus DPR RI. 

Kemudian DPR RI bersama pemerintah adakan konsultasi publik yang diikuti masyarakat.

#OmnibusLawTaatProsedural",presiden rancang undang undang cipta kerja ketua dewan wakil rakyat rakyat indonesia surat presiden menteri koordinator ekonomi surat presiden ketus dewan wakil rakyat rakyat indonesia dewan wakil rakyat rakyat indonesia perintah konsultasi publik ikut masyarakat,1,1
1524,56391,@Riri171717,Siang mengembang sore menyusut...Ini RUU cipta kerja apa odading mang Oleh???,siang kembang sore susut rancang undang undang cipta kerja odading mang,0,1
1525,56392,@Metro_TV,"#PrimetimeNewsMetroTV sejumlah siswa yang akan ikut unjuk rasa menolak RUU Cipta Kerja diamankan oleh petugas. Ironisnya terdapat pelajar sekolah menengah pertama.
streaming: http://metrotvnews.com",siswa unjuk tolak rancang undang undang cipta kerja aman tugas ironis ajar sekolah tengah streaming,1,1
1526,56393,@malikul100,Perumusan RUU Cipta Kerja yang sudah dilakukan sebelum pandemi Covid-19 dinilai banyak ekonom sangat relevan untuk segera disahkan untuk memulihkan ekonomi setelah pandemi.,rumus rancang undang undang cipta kerja pandemi covid nilai ekonomi relevan sah pulih ekonomi pandemi,1,1
1527,56394,@hariankompas,"Lobi memuluskan pengesahan RUU Cipta Kerja total dilakukan oleh koalisi fraksi pendukung pemerintah yang menguasai mayoritas kursi di DPR, plus pemerintah. Kekuasaan mayoritas lagi-lagi tak berpijak pada suara publik. 

#Polhuk #adadikompasRUU Cipta Kerja dan Ironi Kekuasaan Mayoritas
Lobi memuluskan pengesahan RUU Cipta Kerja total dilakukan oleh koalisi fraksi pendukung pemerintah yang menguasai mayoritas kursi di DPR, plus pemerintah. Kekuasaan mayoritas lagi-lagi tak berpijak...
kompas.id",lobi mulus kesah rancang undang undang cipta kerja total koalisi fraksi dukung perintah kuasa mayoritas kursi dewan wakil rakyat plus perintah kuasa mayoritas pijak suara publik cipta kerja ironi kuasa mayoritas lobi mulus kesah rancang undang undang cipta kerja total koalisi fraksi dukung perintah kuasa mayoritas kursi dewan wakil rakyat plus perintah kuasa mayoritas pijak kompas,0,1
1528,56395,@attabieqqqq,"Gerakan #MosiTidakPercaya dan beberapa kemarahan rakyat ini bukan cuma karna penolakan satu substansi RUU cipta kerja, tapi ini salah satu akumulasi kemarahan rakyat atas banyak persoalan, karna rakyat menanggap pemerintah dan kekuasan sudah tidak sejalan dengan kehendak massa",gera marah rakyat tolak substansi rancang undang undang cipta kerja salah akumulasi marah rakyat rakyat tanggap perintah kuas jalan hendak,0,1
1529,56396,@FPKSDPRRI,"4 Catatan Kritis RUU Cipta Kerja 
Apakah Omnibus Law akan menjadi solusi atas permasalahan ekonomi Indonesia

#fraksipksdprri 
#berkhidmatuntukrakyat 
#pksawasikabinet 
#pkstolakOmnibuslaw 
#BatalkanCiptaker",catat kritis rancang undang undang cipta kerja omnibus law solusi masalah ekonomi indonesia,1,1
1530,56397,@jaboyyy_,"Ayo dong DPR RI hapus RUU cipta kerja, kasian temen saya yang kerja di pabrik, nanti gabisa sombong lagi kalo gajinya kecil :(",ayo dewan wakil rakyat rakyat indonesia hapus rancang undang undang cipta kerja kasi teman kerja pabrik sombong gaji,0,1
1531,56398,@myozhyme,"Tudingan sekelompok masyarakat dan pengamat yang menyatakan RUU Cipta Kerja Omnibus Law dibuat secara sembunyi-sembunyi dan di ruang gelap, sama sekali tidak benar.

#OmnibusLawTransparan",tuding kelompok masyarakat amat rancang undang undang cipta kerja omnibus law sembunyi sembunyi ruang gelap,1,1
1532,56399,@jpnncom,"Menurut Fahira, seharusnya Pemerintah maupun DPR memformulasikan ulang draf RUU Cipta Kerja dengan melibatkan sebanyak mungkin partisipasi publik atau mengedepankan prinsip keterbukaan. #RUUCiptaKerjaFahira Idris: Mohon Maaf, Kami Sudah Berjuang Maksimal, Tetapi…
Menurut Fahira, seharusnya Pemerintah maupun DPR memformulasikan ulang draf RUU Cipta Kerja dengan melibatkan sebanyak mungkin partisipasi publik atau meng...
m.jpnn.com",fahira perintah dewan wakil rakyat formulasi ulang draf rancang undang undang cipta kerja libat partisipasi publik depan prinsip buka idris mohon maaf juang maksimal fahira perintah dewan wakil rakyat formulasi ulang draf rancang undang undang cipta kerja libat partisipasi publik meng m,1,1
1533,56400,@kompascom,"Sejak awal proses pembentukan, omnibus law RUU Cipta Kerja mendapat penolakan dari sejumlah kalangan, khususnya kaum buruh.Setahun Jokowi dan Pidatonya soal Omnibus Law RUU Cipta Kerja
Sejak awal proses pembentukan, omnibus law RUU Cipta Kerja mendapat penolakan dari sejumlah kalangan, khususnya kaum buruh.
nasional.kompas.com",proses bentuk omnibus law rancang undang undang cipta kerja tolak kalang kaum buruh tahun jokowi pidato omnibus law rancang undang undang cipta kerja proses bentuk omnibus law rancang undang undang cipta kerja tolak kalang kaum buruh nasional,1,1
1534,56401,@LambeTani,"Coba dipahami lebih dalam terkait RUU Cipta Kerja yang membahas pertanian, disitu justru sangat membela petani, pemenuhan pangan nasional diprioritaskan dari hasil prod dalam negeri tul gak? 
@kementan
 #OmnibusLawPetaniSejahtera",coba paham kait rancang undang undang cipta kerja bahas tani situ bela tani penuh pangan nasional prioritas hasil produk negeri,1,1
1535,56402,@cacilll,Hallo ? Apa anak-anak ini tau isi dari yang RUU CIPTA KERJA ? Gila.,halo anak anak isi rancang undang undang cipta kerja gila,0,1
1536,56403,@SonoraFM92,"Meluruskan 12 HOAX terkait Omnibus Law RUU Cipta Kerja, 
Yuk baca dan cermati yang sebenarnya..... 

#InfoSonora
Sumber : 
@PerekonomianRI",lurus hoax kait omnibus law rancang undang undang cipta kerja ayo baca cermat sumber,1,1
