user_account,tweet,label
@Mita_Ayyu,#OmnibusLawBuruhSejahtera  pengusaha baru yg ingin mendiriksn umkm dipermudah dengn ruu cipta kerja,1
@kompasiana,"Apakah Demo RUU Cipta Kerja Sudah Benar?Apakah Demo RUU Cipta Kerja Sudah Benar?
Demo yang dilakukan oleh banyak elemen tentu saja tak semuanya tulus. Jika demo tulus untuk memperjuangkan hak-hak buruh dan rakyat kecil mengapa ada
kompasiana.com",1
@kimyohanie29,"Membalas 
@ekaaepw
 dan 
@chaokui4Dpr saja belum membaca semua draft final ruu cipta kerja nya, mereka bilang cuma baca secara acak. Jadi yg menyebarkan berita hoax ya pemerintah itu sendiri.",0
@Em_Amir_Nihat,"Tolak RUU Omnibus Law Cipta Lapangan Kerja. #MosiTidakPercaya - Tandatangani Petisi! http://chng.it/5mrP75hN lewat 
@ChangeOrg_ID
#GakPercayaJokowi #DPRPengkhianatRakyat #JokowiBiangOmnibuslaw #MosiTidakPercayaTandatangani Petisi
Tolak RUU Omnibus Law Cipta Lapangan Kerja
change.org",0
@SinarKeadilan,"Jangan Menyerah, Pembatalan Omnibus Law RUU Cipta Kerja Masih Bisa Dilakukan, Rakyat dan DPR Mesti Bersatu Lakukan Legislative ReviewJangan Menyerah, Pembatalan Omnibus Law RUU Cipta Kerja Masih Bisa Dilakukan, Rakyat dan DPR Mesti...
Perjuangan rakyat untuk menolak Undang-Undang Cipta Kerja perlu dilanjutkan lewat DPR. Masyarakat, Serikat Buruh, Serikat Pekerja bersama DPR bisa
sinarkeadilan.com",0
@Felicia45071650,Ada empat hal urgensi RUU cipta kerja yang baru saja disahkan oleh DPR RI menjadi undang-undang #OmnibusLawBuruhSejahtera,1
@sanahyoo_,Ada empat hal urgensi RUU Cipta Kerja yang baru saja disahkan oleh DPR RI menjadi UU #OmnibusLawBuruhSejahtera,1
@YusronSayoga,"Saya ingin klarifikasi biar gk salah paham disini,kebetulan bapak saya DPR.Jadi RUU Cipta kerja sebenarnya baik untuk masyarakat namun kita seringkali tidak pernah bersyukur ats nikmat Allah swt.Itu saja sih.Btw bapak saya DPR (Dagang Perabotan Rumahan)
#RakyatButuhUUCiptaKerja",0
@IGJ2012,"Tuntutan WTO Dikabulkan lewat RUU Cipta Kerja, Kedaulatan Pangan Tergerus

Sjumlah pasal dlm sjumlah undang2 yg mmprioritas produksi pangan dlm negeri dhapus di dlm RUU Cipta Kerja

https://facebook.com/permalink.php?story_fbid=5228152270543988&id=226602074032391…

#haripangan2020  #SudahiFTA #NoWTO #TolakOmnibusLaw #Mositidakpercaya",1
@TRANSSIBERCOM2,"DPR RI Serahkan Draf Final RUU Cipta Kerja ke Kemensekneg https://trans-siber.com/dpr-ri-serahkan-draf-final-ruu-cipta-kerja-ke-kemensekneg/… lewat 
@Trans
+SiberDPR RI Serahkan Draf Final RUU Cipta Kerja ke Kemensekneg | Trans Siber
Penyerahan Draf RUU Cipta Kerja di Gedung Utama Kemensekneg (Rabu, 14/10/2020). Foto Istimewa. JAKARTA, TRANS-SIBER.COM, – Bertempat di Gedung Utama Kementerian Sekretariat Negara (Kemensekneg),...
trans-siber.com",1
@zainaufi,"Rancangan Undang-Undang Cipta Kerja (RUU Ciptaker) justru menguntungkan para buruh. Para buruh yang terkena PHK, 
#OmnibusLawBuruhSejahtera",1
@lailajeng_,"Omnibus law RUU Cipta Lapangan Kerja yang digagas pemerintah ini guna memperbaiki iklim usaha dan dunia tenaga kerja di Tanah Air. 
#OmnibusLawBuruhSejahtera",1
@aeeendiiii,#ruuciptakerja #ruuomnibuslaw,1
@rahmatrudi9,"ruu cipta kerja tidak hapus upah minimum, hukum upah lembur semakin jelas, cuti & perlindungan kepada pekerja wanita tetap ada
 #RakyatButuhUUCiptaKerja",1
@mediaserunicoid,"Wakil Gubernur Jawa Barat Uu Ruzhanul Ulum menegaskan, Gubernur Jabar Ridwan Kamil menyerap aspirasi buruh Sejawa Barat tentang disahkannya Omnibus Law RUU Cipta Kerja menjadi UU Cipta Kerja, dan menyampaikan aspirasi kepada Presiden RI dan DPR RI.Gubernur Jabar Hanya Menyampaikan Aspirasi Buruh Tentang UU Cipta Kerja
KOTA BANDUNG, MEDIA SERUNI - Wakil Gubernur Jawa Barat (Jabar) Uu Ruzhanul Ulum menegaskan, Gubernur Jabar Ridwan Kamil hanya menyerap
mediaseruni.co.id",1
@lpp_jambi,"12. Menteri 
@PerekonomianRI
 menetapkan Tim Koordinasi Pembahasan dan Konsultasi Publik Substansi Ketenagakerjaan RUU tentang Cipta Kerja pada 7 Februari 2020 yang dipimpin oleh Sekretaris 
@PerekonomianRI
 dan wakil oleh Sekjen 
@KemnakerRI
 
#KumhamPasti
#OmnibusLawTaatProsedural",1
@lpp_jambi,"11. Badan Legislasi (Baleg) 
@DPR_RI
 dan Pemerintah melakukan rapat perdana untuk membahas RUU Cipta Kerja pada tanggal 14 April 2020. Dalam rapat tersebut, Panitia Kerja (Panja) RUU Cipta Kerja resmi dibentuk
 
#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1
@SinkBadher,"Kenapa Omnibus low harus hadir di NKRI,perizinan yg berbelit2,ribet yg penuh pungli,mafia n korupsi para birokrat dipangkas dengan RUU Cipta kerja,ini yg membuat infestasi diNegeri terbelakang dr Negara lain dan kalah dengan Vietnam yg cm penduduk kecil ",0
@hollaaarum,"Membalas 
@altrbasensfwLm bgt anjir
Ngobrolin ruu cipta kerja",0
@lpp_jambi,"10. Presiden 
@jokowi
 menugaskan menteri 
@PerekonomianRI
 @Kemenkumham_RI
 @KemenkeuRI
 @KemnakerRI
 @kemendagri
 @KementerianLHK
 @atr_bpn
 @KementerianESDM
 @KemenkopUKM
 @KemenPU
 @kementan
 mewakili presiden dalam pembahasan RUU Cipta Kerja di DPR
 
#KumhamPasti
#OmnibusLawTaatProsedural",1
@SHELLATHERESYA4,"Membalas 
@adsafha
 dan 
@LutfiMubarokMBaca dulu ruu cipta kerja baru komen sini mba.. 
 Reply mba tentang RUU Cipta Kerja lebih malu. ",0
@lpp_jambi,"7. Pada 27 Januari 2020, Menteri 
@PerekonomianRI
 menyampaikan draft RUU Cipta Lapangan Kerja dan naskah akademik yang menyertainya kepada presiden 
@jokowi
 melalui surat nomor: PH.2.1-15/M.EKON/01/2020
 
#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1
@pikaa_cu,Keputusan wisuda kyk gaada koordinasi antara pusat sama fakultas2 dah macem ruu cipta kerja aja bikin rusuh,0
@lpp_jambi,"5. Sejak masih berbentuk rancangan kebijakan, RUU Cipta Kerja sudah disampaikan dan disuarakan ke media baik cetak dan elektronik
 
#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1
@hajinewsonline,"RUU Cipta Kerja : Proses Legislasi Yang Ugal-UgalanRUU Cipta Kerja : Proses Legislasi Yang Ugal-Ugalan | HAJINEWS.ID
Seraya memastikan agar partai koalisi pendukung pemerintah yang ada di DPR RI untuk tidak lagi melakukan proses RUU Cipta kerja legislasi yang ugal-ugalan
hajinews.id",0
@lpp_jambi,"2. Secara resmi, Menteri 
@PerekonomianRI
 telah menetapkan Panitia Antar Kementerian dan/atau Antar NonKementerian dalam Penyusunan RUU tentang Cipta Lapangan Kerja pada tanggal 23 Oktober 2019 yang dipimpin oleh Sekretaris Menko
 
#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1
@ImigrasiDumai,"#SahabatPengayoman Sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau nggak, Kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak Thread Yomin ini ya

#KumhamPasti 
#OmnibusLawTaatProsedural 
#Kumham22 ",1
@lpp_jambi,"#SahabatPengayoman, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread Yomin ini ya
 
#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1
@M_Katjasungkana,"Membalas 
@susipudjiastutiSebaiknya suara yg anti thdp RUU Cipta Kerja didengar, direspon,dipertimbangkan utk diperbaiki bl scr filosofis sj sdh tdk memuat tujuan utk menyejahterakan rakyat,khususnya buruh dan calon pekerja.Bertujuan utk mencetak wirausaha dan memangkas birokrasi itu perlu dipertahankan.",1
@AzmiMulti,"Lu kata mahasiswa cuma nongkrong di warkop, Demo tanpa membaca RUU Cipta kerja.. #CabutOmnibusLawUUCiptaKerja #RakyatBukanMusuhNegara",0
@sakadugana,"RUU Cipta Kerja menjadi momok bagi mereka yg suka menjadikan lahan korupsi.
#OmnibusLawBasmiKorupsiTweet Kutipan
DivaCatrii
@DivaCatrii
 · 16 Okt
Dengan RUU Cipta Kerja.. Jalannya kepengurusan perizinan akan mengalami oerubahan... Ini menjadi momok bagi mereka yg suka menjadikannya lahan korupsi.. 
#OmnibusLawBasmiKorupsi",1
@okto_djohan,"Membalas 
@Chaterinee_08Sedih melihat generasi muda khususnya calon pemimpin masa depan, calon2 intelektual mereka masih belum mampu memahami RUU Cipta Kerja, yg mereka tau hanya aksi dan aksi tanpa mau mendalami substansi dari RUU tersebut, salah siapa kalau sudah begini, & bagaimana solusinya...",1
@HukumOnline,"Sekretaris Kemenko Perekonomian Susiwijono Moegiarso menyatakan tidak ada perubahan sedikit pun terkait substansi yang dimuat dalam naskah RUU Cipta Kerja yang disampaikan oleh DPR RI.Naskah UU Cipta Kerja Sudah Disampaikan ke Presiden, DPR: Silakan Dikaji
Sekretaris Kemenko Perekonomian Susiwijono Moegiarso menyatakan tidak ada perubahan sedikit pun terkait substansi yang dimuat dalam naskah RUU Cipta Kerja yang disampaikan oleh DPR RI.
hukumonline.com",1
@redaksila,"Dalam hal ini tidak disebutkan apoteker sebagai penyedia jasa pelayanan kefarmasian yang terbebas dari PPN.

Untuk kalian apoteker dan calon apoteker, bagaimana sobat LA menanggapi RUU Cipta Kerja ini?",1
@redaksila,"KONTROVERSI RUU CIPTA KERJA PAJAK PERTAMBAHAN NILAI TENAGA KEFARMASIAN 
RUU Cipta Kerja yang baru saja disahkan oleh DPR Tahun 2020, kembali menuai kontroversi di kalangan tenaga kefarmasian . Pasalnya, dalam UU tersebut membahas pajak pertambahan nilai (PPN) tenaga kefarmasian.",0
@TentaraRakyat,"Membalas 
@_bayangan_semarHidup FPI disaat mahasiswa msh tidur pulas...para ulama sdh lebih dahulu memprotes RUU HIP dan ciptakerja",0
@Widyarenee,"#OmnibusLawBasmiKorupsi
RUU Cipta Kerja menawarkan perampingan regulasi sebagai solusi peraturan yg tumpang tindih di berbagai sektor. Jd tiap kementerian n lembaga perijinan tdk bikin aturan sendiri2.
Karena birokrasi investasi berbelit bs bikin investor kabur.",1
@KyaiTebas,"Sudah diringkas oleh para guru besar hukum UGM.""

Lbh 90% rakyat indonesia blm mbaca draft UU Cipta Kerja. Siapa yg betah dan kuat menelaah dan mbaca 905 halaman UU. FH UGM mnyusun ""Catatan Kritis & Rekomendasi Trhadap RUU Cipta Kerja"".",0
@achmad_doank86,"Membalas 
@katzenjammer89
 dan 
@HeriSahaja1Kalau emang mereka di anggap sebagai pemicu demo dan kericuhan, kenapa anggota DPR pencutus RUU cipta kerja gak sekalian di tangkap juga, justru merekalah sumber adanya demo penolakan di mana mana.",0
@himalayaaa__,"TESTIMONI JASA TUGAS HUKUM 
Tugas: Analisis RUU Cipta Kerja
Kampus: Universitas Sebelas Maret
Semester: 3",1
@crowdkilla,"Membalas 
@bijikambinggkek ruu cipta kerja aja berat sebelah",0
@jpnncom,"Said memprediksi Fadli Zon bersedia ikut tanda tangan setuju jika PKS dan Demokrat menggagas pembentukan RUU Pencabutan Cipta Kerja. #FadliZonSaid: Fadli Zon Mungkin Mau Ikut Tanda Tangan Usulan RUU Pencabutan Ciptaker
Said memprediksi Fadli Zon bersedia ikut tanda tangan setuju jika PKS dan Demokrat menggagas pembentukan RUU Pencabutan Cipta Kerja.
m.jpnn.com",1
@MalvaSelena,"#OmnibusLawBasmiKorupsi
Omnibus Law RUU Cipta Kerja Menawarkan perampingan regulasi sbg solusi peraturan yang tumpang tindihDede Budhyarto dan 4 lainnya",1
@gw_radikal,"Wakil Ketua DPR Ngaku Tidak Baca Seluruh Draf RUU Cipta Kerja ""Itu Bagian Panja""Wakil Ketua DPR Ngaku Tidak Baca Seluruh Draf RUU Cipta Kerja ""Itu Bagian Panja""
Silakan baca artikel Wakil Ketua DPR Ngaku Tidak Baca Seluruh Draf RUU Cipta Kerja ""Itu Bagian Panja"" ini selengkapnya di SWARAKYAT MEDIA
swarakyat.com",0
@tanggaltua_,"Membalas 
@MataNajwa
 dan 
@txtdrpemerintahBanyak yang gasadar kalau ruu cipta kerja ini heneran mengurangi pengangguran, nih gue jelasin; ruu disahkan memang biyar kita demo >> demo rusuh >> kena corona mati semua >> pengangguran berkurang.
SOLUTIF :3",0
@kompascom,"Pembahasan RUU Cipta kerja dinilai tertutup dan tidak melibatkan banyak kelompok masyarakat.Pembahasan RUU Cipta Kerja Dinilai Cacat Prosedur karena Tertutup dari Publik
Pembahasan RUU Cipta kerja dinilai tertutup dan tidak melibatkan banyak kelompok masyarakat.
nasional.kompas.com",0
@kompascom,"Nasrudin juga mengklaim pembahasan kluster ketenagakerjaan pada RUU Cipta Kerja juga telah melibatkan kelompok buruh.Kemenkumham Klaim Penyusunan RUU Cipta Kerja Dilakukan Terbuka
Nasrudin juga mengklaim pembahasan kluster ketenagakerjaan pada RUU Cipta Kerja juga telah melibatkan kelompok buruh.
nasional.kompas.com",1
@lapas_metro,"4. Kemenkumham melakukan pengharmonisasian substansi dan legal drafting RUU Cipta Kerja dengan dikeluarkannya surat selesai harmonisasi dari Menkumham nomor: PHN-HN.0204-04 tgl 20 Januari 2020 dan nomor: PPE.PP.03.02-107 tgl 20 Januari 2020
#KumhamPasti
#OmnibusLawTaatProsedural",1
@FireBirdFeniks,"#OmnibusLawBasmiKorupsi

Sebelum disahkan menjadi UU, RUU Cipta Kerja sdh melalui uji publik dgn melibatkan banyak unsur yg berkompeten di bidang ketenagakerjaan.
Bahwa UU Cipta Kerja dpt menjadi penangkal PHK, krn pihak pengusaha tdk bisa lagi semena² memPHK pekerjanya.",1
@Achank07977411,"Membalas 
@geloracoHarusnya demi kemanusian tunda  dulu RUU cipta kerja dan jangang ada penangkapan pengeritik penguasa",1
@dutaMasarya,"Bukan ranah Presiden untuk memberikan perintah kepada Gubernur agar tidak menolak atas pengesahan RUU Cipta Kerja. Namun sebaliknya, menjadi ranah Gubernur untuk tidak menerima atas pengesahan RUU tersebutSikap Gubernur dan UU Cipta Kerja | GEOTIMES
Pengesahan Rancangan Undang-Undang (RUU) “Omnibus Law” Cipta Kerja tanggal 5 Oktober 2020, menuai kontroversi dari berbagai kalangan. Catatan buruk dalam proses legislasi tersebut, terlihat dari...
geotimes.co.id",0
@kanim_sibolga,"6. menteri terkait dengan menyampaikan surat presiden, naskah RUU Cipta Kerja, serta naskah akademik yg menyertainya kepada Ketua dan Wakil Ketua 
@dpr_ri
 tanggal 12 Februari 2020.
.
#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1
@kanim_sibolga,"5. melalui surat nomor: R-06/Pres/02/2020 tanggal 7 Februari 2020 menyampaikan secara resmi RUU Cipta Kerja kepada Ketua 
@dpr_ri
 untuk dibahas dalam sidang DPR guna mendapatkan persetujuan dengan prioritas utama. Surat tersebut ditindaklanjuti Menko 
@perekonomianri
 bersama",1
@kanim_sibolga,"4. Pada 27 Januari 2020, Menteri 
@perekonomianri
 menyampaikan draft RUU Cipta Lapangan Kerja dan naskah akademik yang menyertainya kepada Presiden 
@jokowi
 melalui surat nomor: PH.2.1-15/M.EKON/01/2020. Kemudian Presiden 
@jokowi",1
@kanim_sibolga,"2. kabinet, rapat koordinasi, dan rapat di level teknis kementerian/lembaga. Secara resmi, Menteri 
@perekonomianri
 telah menetapkan Panitia Antar Kementerian dan/atau Antar NonKementerian dalam Penyusunan RUU tentang Cipta Lapangan Kerja pada tanggal 23 Oktober 2019. Pembahasan",1
@kanim_sibolga,"1. #SahabatPengayoman, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Penyusunan awal substansi RUU ini telah dilakukan pada level kebijakan, yaitu pada sidang kabinet/rapat terbatas",1
@LapasBagan,"2. Secara resmi menteri 
@PerekonomianRI
 telah menetapkan Panitia Antar Kementerian dan/atau Antar Non Kementerian dalam penyusunan RUU tentang Cipta Lapangan Kerja pada tanggal 23 Oktober 2019 yang dipimpin Sekretaris Menko

#KumhamPasti 
#OmnibusLawTaatProsedural 
#Kumham22",1
@Putra_Sangihe,"Pantes aja banyak Kepala Daerah yg menolak OBL.

Diatur di RUU Cipta Kerja, Ini Sanksi Kepala Daerah yang Tak Layani InvestorDiatur di RUU Cipta Kerja, Ini Sanksi Kepala Daerah yang Tak Layani Investor - Kompas.com
RUU Cipta Kerja mengatur sanksi kepala daerah yang tak melayani investor.
amp.kompas.com",0
@AlfaRiz74346453,"Buruh diuntungkan dengan UU Cipta Kerja #OmnibusLaw 
#ruuciptakerja",1
@SINDOnews,"PKS Menilai Celah Liberalisasi UU Cipta Kerja Hambat BUMN Pertahanan #8ukaSindonews #BangkitdariPandemi
#ruuciptakerja 
@PKSejahtera
 @FPKSDPRRI",0
@Dee_01984,"Jadi bukan lembaga pemberantasan Korupsi yang di lemahkan dengan ada nya RUU Cipta Kerja....melainkan para Mafia pelaku korupsi...

#OmnibusLawBasmiKorupsi",1
@pujiningsihaja,"Membalas 
@tonykojansow
 dan 
@PolhukamRILawan korupsi dengan RUU Cipta Kerja #OmnibusLawBasmiKorupsi",1
@Wahyuodeng5,Tolong dibaca!!!#OmnibusLawUntungkanBuruh #OmnibusLaw #ruuciptakerja,1
@ryuseiixo,"anjngTweet Kutipan
Celuluk
@Tudetu_
 · 16 Okt
Membalas @jek___
Aku Hindu
#ceritajumatan",0
@rdiee87,"Omnibuslaw RUU CIPTA KERJA menawarkan perampingan regulasi sebagai solusi peraturan yg tumpang tindih di berbagai sektor..
#OmnibusLawBasmiKorupsi",1
@lpsingaraja,"8. Presiden 
@jokowi
 melalui surat nomor: R-06/Pres/02/2020 tanggal 7 Februari 2020 menyampaikan secara resmi RUU Cipta Kerja kepada Ketua 
@DPR_RI
 untuk dibahas dalam sidang DPR guna mendapatkan persetujuan dengan prioritas utama
 
#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1
@bagikanberita,"Tokoh KAMI Ditangkapi, 
@fadlizon
  : Kemenkumham Lepaskan 30.000 Napi, Kini Tangkapi Tokoh KAMI,
#KAMI #fadlizon #Demo
#ruuciptakerjaTokoh KAMI Ditangkapi, Fadli Zon : Kemenkumham Lepaskan 30.000 Napi, Kini Tangkapi Tokoh KAMI, -...
Tokoh KAMI Ditangkapi, Fadli Zon : Awal April 2020, Kemenkumham lepaskan 30.000 Napi, Kini menangkapi Tokoh dan Ribuan Demonstran
bagikanberita.pikiran-rakyat.com",1
@DannyDarussman,"Pada draf RUU Cipta Kerja, pemerintah memberikan kesempatan bekerja sama dengan perguruan tinggi asing untuk meningkatkan kualitas Pendidikan dalam negeri #NyatanyaJadiAnakRumahan #FixOmnibusBaik",1
@stikalip3,OmnibusLaw RUU Cipta Kerja menawarkan perampingan regulasi sebagai solusi peraturan yang tumpang tindih di berbagai sektor #OmnibusLawBasmiKorupsi,1
@AnginMahal,OmnibusLaw RUU Cipta Kerja menawarkan perampingan regulasi sebagai solusi peraturan yang tumpang tindih di berbagai sektor #OmnibusLawBasmiKorupsi,1
@watermwark,"Membalas 
@pajohnnyseoRyo udah selesai baca dan analisis RUU cipta kerja, mau kerjain soal stan bareng"" ga daeun? Ryo kemaren dikasi buku soal sama papa",1
@areechang,"Ketidakterbukaan jadi Penyebab Hoaks RUU Cipta Kerja? (Part 5) | Mata Najwa https://youtu.be/YnrNTNZ8okw lewat 
@YouTubeKetidakterbukaan jadi Penyebab Hoaks RUU Cipta Kerja? (Part 5) | Mata...
Cipta Kerja: Mana Fakta Mana Dusta (Part 5) Simpang siur dan tiadanya sosialisasi yang mengenai naskah RUU Cipta Kerja bikin publik bingung. Zainal Arifin Mo...
youtube.com",1
@hammad11fcb,"Untuk Teman2 Yg Lagi Demo Jgn Rusuh Rusuh, Fasilitas Umum Itu Punya Kita Bersama Jadi Mari Kita Jaga Sama sama Fasilitas Yg Ada. 
#MahasiswaBergerak #MahasiswaMelawan #MahasiswaAtauPerusuh #ruuciptakerja #DPRPengkhianatRakyat #dprimpostor #BuruhMenggugatUUCiptaKerja #jakarta",1
@riosihombing29,"dan menurut mereka RUU Cipta Kerja lebih urgent disahkan ketimbang RUU PKS.  Tweet Kutipan
Kalis Mardiasih
@mardiasih
 · 16 Okt",0
@janitramulyaa,"Mungkin threat yang harus diwaspadai hanyalah apakah redaksi melalui UU tersebut dapat ditransisikan sebagai sebuah acceptable concept pada praktiknya. Selepas dari hal itu, konsep pada RUU Cipta Kerja merupakan nilai tambah dari landasan hukum Koperasi dan UMKM sebelumnya.",
@anggarubi,"Iya sih, aku lebih setuju RUU PKS > UU Cipta Kerja yang duluan sah.Tweet Kutipan
Kalis Mardiasih
@mardiasih
 · 16 Okt",1
@Antonius_makas,Baca dulu RUU nya dgn lengkap jgn salah kaprak dgn UU Cipta kerja kalau dri yg telah Saya baca bgus buat rakyat dan negara #RakyatButuhUUCiptaKerja,1
@mellowhao,"Membalas 
@fudridriaaa____PERBEDAAN SOSIAL BUDAYA ANTARA ""pengesahan ruu cipta kerja"" dan ""demo ruu cipta kerja"" ",1
@janitramulyaa,"Kelemahan dari demonstrasi dan unjuk rasa terhadap perilisan RUU Cipta Kerja adalah kurangnya objektivitas beberapa kelompok, termasuk buruh, pegiat UMKM, dan mahasiswa dalam menilai RUU tersebut.",0
@mitatarmila,Apalagi para buruh maupun aktivis lingkungan dan pihak lain mempunyai kedudukan hukum (legal standing) sebagai pihak yang dirugikan dengan berlakunya RUU Cipta Kerja ini. Maka pilihan judicial review merupakan hal yang paling rasional.,0
@mitatarmila,"untuk itu meminta Presiden mengeluarkan Perppu adalah hal yang paling irasional.

Judicial Review oleh Mahkamah Konstitusi

Upaya hukum yang bisa dilakukan oleh buruh mapun pihak yang merasa dirugikan dengan terbitnya RUU Cipta Kerja ini bisa dilakukan dengan",1
@mitatarmila,"akan sangat mengeherankan jika pemerintah mengeluarkan Perppu untuk undang-undang atas inisiatifnya sendiri. Dan pemerinah sudah jelas menyatakan RUU Cipta Kerja ini bisa mendatangkan investor dan lapangan kerja baru,",1
@mitatarmila,"maka terciptalah RUU Cipta Kerja ini. dengan adanya RUU ini diharapkan investor bisa berdatangan dan lapangan pekerjaan terbuka lebar.

Itu artinya pembentukan Perppu merupakan jalan yang irasional, mengingat RUU Cipta Kerja ini merupakan inisiatif dari pemerintah sendiri,",1
@mitatarmila,"Dari ketiga kategori terebut jelaslah kategori ketiga yang paling rasional.

RUU CIpta Kerja merupakan aturan yang dinilai kurang memadai untuk mengakomodir beberapa permasalah seperti ketenagakerjaan ataupun masalah lingkungan dan perizinan.",0
@mitatarmila,"Tuntutan para buruh tidak berubah, yaitu menolak RUU Cipta Kerja, undang-undang sapu jagad tersebut dinilai oleh para buruh telah merugikan mereka dan merampas sebagian hak mereka yang sudah dijamin dalam undang-undang tenaga kerja.",0
@mitatarmila,Unjuk rasa tersebut tidak lain untuk menuntut keadilan dan hak-hak buruh yang dinilai telah dirampas oleh RUU Cipta Kerja tersebut.,0
@mitatarmila,"Gelombang penolakan RUU Cipta Kerja masih terus terjadi di beberapa daerah di Indonesia, bahkan yang ditandai dengan perusakan fasilitas umum dan juga aksi vandalisme.",0
@fatmathera,"Salam hangat,⁣
Perhimpunan Pelajar Indonesia Dunia⁣ (PPI Dunia)
Surat Pernyataan Sikap⁣
PPI Dunia atas⁣ Undang-Undang Cipta Kerja⁣
⁣
#ppidunia⁣
#Berkarisma ⁣
#oisaa⁣
#ruuciptakerja ⁣
#uuciptakerja",1
@shifanatashaa,"Membalas 
@tjhinfar21
 dan 
@jokowiUU ciptakerja merupakan usaha pemerintah untuk mensejahterahkan rakyatnya, beberapa UU juga diciptakan untuk kemajuan bangsa, mari kita dukung RUU BPIP untuk pancasila yang kuat bebas dari rongrongan idiologi lain 

#BPIPperluPayungHukum",1
@bapascirebon,"Menteri 
@PerekonomianRI
 menetapkan Tim Koordinasi Pembahasan dan Konsultasi Publik Substansi Ketenagakerjaan RUU tentang Cipta Kerja pada 7 Februari 2020 yang dipimpin oleh Sekretaris 
@PerekonomianRI
 dan wakil oleh Sekjen 
@KemnakerRI
#KumhamPasti
#OmnibusLawTaatProsedural",1
@bapascirebon,"Badan Legislasi (Baleg) 
@DPR_RI
 dan Pemerintah melakukan rapat perdana untuk membahas RUU Cipta Kerja pada tanggal 14 April 2020. Dalam rapat tersebut, Panitia Kerja (Panja) RUU Cipta Kerja resmi dibentuk

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1
@bapascirebon,"Presiden 
@jokowi
 menugaskan menteri 
@PerekonomianRI
 @Kemenkumham_RI
 @KemenkeuRI
 @KemnakerRI
 @kemendagri
 @KementerianLHK
 @atr_bpn
 @KementerianESDM
 @KemenkopUKM
 @KemenPU
 @kementan
 mewakili presiden dalam pembahasan RUU Cipta Kerja di DPR

#KumhamPasti
#OmnibusLawTaatProsedural",1
@bapascirebon,"Surat tersebut ditindaklanjuti Menko 
@PerekonomianRI
 bersama menteri terkait dengan menyampaikan surat presiden, naskah RUU Cipta Kerja, serta naskah akademik yg menyertainya kepada Ketua dan Wakil Ketua 
@DPR_RI
 tanggal 12 Februari 2020

#KumhamPasti
#OmnibusLawTaatProsedural",1
@bapascirebon,"Presiden 
@jokowi
 melalui surat nomor: R-06/Pres/02/2020 tanggal 7 Februari 2020 menyampaikan secara resmi RUU Cipta Kerja kepada Ketua 
@DPR_RI
 untuk dibahas dalam sidang DPR guna mendapatkan persetujuan dengan prioritas utama

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1
@MagelangFair,"KemenkopUKM: RT 
@Kemenkumham_RI
: #SahabatPengayoman, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread Yomin ini ya

#KumhamPasti
#OmnibusLawTaa… https://twitter.com/KemenkopUKM/status/1316695940577652737…Tweet Kutipan
#KamiPasti
@Kemenkumham_RI
 · 15 Okt
#SahabatPengayoman, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread Yomin ini ya

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22
Tampilkan utas ini",1
@CNNIDdaily,"Bareskrim Polri menahan 9 orang tersangka kasus dugaan ujaran kebencian bernuansa SARA dan penghasutan yang menyulut aksi anarkis pada demo penolakan RUU Cipta Kerja, tanggal 8 Oktober lalu. 

#CNNIDNewsHour
http://cnnindonesia.com/tv",1
@kozhachie,"SALAH KETIK FRASA PADA RUU CIPTA KERJA/OMNIBUS LAW?

Oleh: Chandra Purna Irawan,S.H.,M.H. (Ketua Eksekutif Nasional BHP KSHUMI & Sekjen LBH PELITA UMAT)
  #AyoTerapkanIslamKaffah ",0
@kawatkuat,"Membalas 
@Anya_____2Ada yang punya link RUU OB CIPTA KERJA?",1
