,user_account,tweet,label
811,@pengen_tua,"sampai kapan kita terus-terusan melihat cara-cara seperti ini dilakukan oleh negara?
orang-orang yang berkuasa di negeri ini tampaknya sudah kehilangan akal sehat dan hati nurani.
ketimbang mengesahkan RUU masyarakat adat, pemerintah lebih memilih cipta kerja yang cuannya banyak.Tweet Kutipan
Aliansi Masyarakat Adat Nusantara (AMAN)
@RumahAMAN
 · 15 Okt
Konflik masih berlanjut siang ini di Pubabu
Tampilkan utas ini",0.0
1299,@myozhyme,"Tudingan sekelompok masyarakat dan pengamat yang menyatakan RUU Cipta Kerja Omnibus Law dibuat secara sembunyi-sembunyi dan di ruang gelap, sama sekali tidak benar.

#OmnibusLawTransparan",1.0
1791,@aagunawan,"pastikan jika ingin membahas RUU Cipta Kerja dari versi (semoga) terakhir, supaya tidak salah ",1.0
325,@Hanifah933," Bank Dunia atau World Bank dukung langkah Indonesia melakukan reformasi kemudahan berusaha melalui Undang-Undang (RUU) Cipta Kerja. Omnibus Law Cipta Kerja dinilai merupakan angin segar bagi Indonesia ! 

OmnibusLaw Mantap
#CiptaKerjaBermanfaat",1.0
1401,@EllaZefa,"Pembahasan RUU Cipta Kerja transparan dan Demokratis begitu penjelasan IBU 
@KemnakerRI
 tentang prosesnya . #OmnibusLawTransparan",1.0
1480,@Lukmanharijant4,"Masa sekelas Ketum partai draft RUU Cipta Kerja,ambil rujukan dari media.
Makanya kalau rapat di DPR  jangan suka kabur anak buahnya.Tweet Kutipan
Agus Harimurti Yudhoyono (AHY)
@AgusYudhoyono
 · 13 Okt
Pagi ini (13/10), saya membaca headline Koran Tempo dan Kompas. Kedua harian nasional itu menyoroti tentang dugaan cacat formil dalam UU Cipta Kerja. Dugaan ini didasarkan pada Draf Final RUU Ciptaker yang dikabarkan berubah-ubah
Tampilkan utas ini",1.0
84,@nokhabibi_,"Membalas 
@gjynmmnggllagiJurus kilat ala sistem kebut skripsi layaknya mahasiswa semester tua, RUU Omnibus Law ini ngebet dan ngebut digarap di Senayan.  Fixed, RUU Cipta Kerja disahkan menjadi UU Ciptaker dalam sidang paripurna yang hasilnya jauh dari kata sempurna.
#OmnibusLawSengsarakanPerempuan",0.0
1578,@GitaKembara,"Membalas 
@msaid_diduMustahil seorang 'intelektual / guru besar ' akan mendukung RUU Cipta Kerja yang akan Tenggelamkan Nelayan Kecil dan Tradisional",0.0
32,@PalembangLpka,"5. Sejak masih berbentuk rancangan kebijakan, RUU Cipta Kerja sudah disampaikan dan disuarakan ke media baik cetak dan elektronik

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1.0
244,@Unknown57122317,Awalnya sih saya benci dan ga suka jokowi tpi setelah menemukan salah satu akun IG.. saya berubah pikiran ada hal yg ganjil yg tdk pernah diberitakan.. katanya RUU Cipta kerja itu merugikan pengusaha besar dan sudah lama di indo karena bila ada perusahaan baru maka izinya mudah,0.0
505,@AdeBobygun52,"Membalas 
@mbaH_tugaranPadahal masalahnya simpel ketua dpr atau wakil dpr angakt bicara nongol di permukaan hadapin rakyat bicara sama rakyat dan me rivew lagi ruu cipta kerja.....kelar kan ga sampe berminggu2 demo ratusan org jadi korban ekonomi melemah dll....",0.0
542,@Erizka27,Brb baca RUU cipta kerja,1.0
559,@pikaa_cu,Keputusan wisuda kyk gaada koordinasi antara pusat sama fakultas2 dah macem ruu cipta kerja aja bikin rusuh,0.0
467,@forumrektor_ID,"Merespon situasi pasca pengesahan RUU Cipta Kerja, berikut adalah 7 sikap Forum Rektor indonesia terkait RUU Cipta Kerja.
#ForumRektorIndonesia #FRI #RUUCiptaKerja",1.0
456,@Amiuhfa,"Ada hal-hal yg harus diluruskan atas sebaran hoax mengenai omnibus law cipta kerja. Jadi baca deh draft RUU nya, biar gak asal menghujat aja

#OmnibusLawPerkuatUMKM",1.0
1000,@lukasomanalu,"Kalau benar, tidak mungkin sampai segila itu mereka mencatut nama Buya Syafii Maarif seolah merestui RUU Cipta Kerja. Tweet Kutipan
Budhi Hermanto
@budhihermanto
 · 13 Okt
Klarifikasi ya, wahai para pendukung omnibus law yang terhormat. Poster seolah Buya Maarif merestui RUU cipta Kerja, bukan dari Buya Syafii Maarif.
Tampilkan utas ini",1.0
511,@RicKY_KCh,"Skandal DPR dan Pemerintah Jokowi Mengesahkan RUU Cipta Kerja
Prosedur membuat regulasi ditabrak dan mekanisme dibolak-balik. Tak ada naskah resmi hingga sepekan setelah pengesahan https://tirto.id/f5UX?utm_source=Twitter&utm_medium=Share… lewat 
@tirtoidSkandal DPR dan Pemerintah Jokowi Mengesahkan RUU Cipta Kerja - Tirto.ID
Pengesahan UU Cipta Kerja pada 5 Oktober serba ngebut saat naskahnya masih direvisi.
tirto.id",0.0
287,@raineswaadi,"Membalas 
@rahungIni menarik bang klo dlm kajian HAM. HAM itu udh lintas negara (internasional), generasi ketiga HAM itu ialah hak solidaritas&kolektif. Apa mksdnya? Siapapun yg mengetahui permasalahan HAM pd tindakan negara lain (RUU Cipta Kerja, misalnya) memiliki hak scr ga lgsg u/ ikut (cont)",1.0
1693,@romin0306,"@DPR_RI
 
@yunartowijaya
 
@alvinlie21
 
@jokowi
 
@digeeembokFC
 
Jaman sdh high technology, kok mau dptin draf RUU cipta kerja yg asli susah banget. Apakah DPR tidak ada technology yg bs upload UU di website atau apps? Apa perlu sy buatin? Free deh...",0.0
1725,@iamjokodotcom,"Membalas 
@alifiuzDraft RUU cipta kerja revisi insyaAllah fix jangan revisi ya Allah aamiin",1.0
1082,@Mas_Say_Fh,"Perdebatan Norma Hukum dalam RUU Cipta Kerja Versi 905 Halaman 

#MasSay #DiskusiHukum #PedangKeadilanPerdebatan Norma Hukum dalam RUU Cipta Kerja Versi 905 Halaman
Foto : www.kompas.comUU CIPTA KERJA BERPOTENSI MEMBAWA RAKYAT SENGSARA DAN INVESTOR BAHAGIA.MENGARAH PADA SENTRALISTIK PEMERINTAHAN, ABUSE OF POWER DA
kompasiana.com",1.0
1458,@samirinmairin,"kini tinggal Kepolisian yang menindaklanjuti kasus dan dalang dari kerusuhan demo memprotes RUU Cipta Kerja itu, sehingga dapat dinaikkan menjadi P21 #KAMITroubleMaker https://liputan6.com/news/read/4381088/bin-sebut-sudah-petakan-dalang-kerusuhan-demo-ruu-cipta-kerja…",1.0
1730,@j8gucci,"Membalas 
@kabogohjaehyundemo ruu cipta kerja lagi kayanya",1.0
205,@arianto_tolib,"*RUU Cipta Kerja, PSHTN FH UI : Proses Legislasi yang Ugal-ugalan*RUU Cipta Kerja, PSHTN FH UI : Proses Legislasi yang Ugal-ugalan -...
Telusur.co.id - Berdasarkan UU No. 12 tahun 2011 sebagaimana telah diubah dengan UU No. 15 tahun 2019
jatim.telusur.co.id",0.0
898,@Markonah76,"Tgl 14 april 2020 dibentuk panja RUU Cipta kerja.

#OmnibusLawTaatProsedural",1.0
1440,@SorbanPaliid,"""RUU Cipta Kerja yang terdiri dari 11 klaster, 15 bab, 174 pasal, itu semua berorientasi pada izin usaha dan investasi. Maka ini adalah pintu masuk untuk kita menciptakan lapangan pekerjaan"" kata Kepala Badan Koordinasi Penanaman Modal (BKPM) Bahlil Lahadalia

#ManfaatUUCiptaker",1.0
1675,@daysuser,"siapa tau teman2 ada yang butuh file ttg RUU Cilaka

http://dpr.go.id/uu/detail/id/442…

Jika Ingin Membaca Semua Rincian *UU Omnibus Law* Silakan ke Laman di Bawah ini:
*1. RUU Cipta Kerja (Baleg DPR PDF)*
http://dpr.go.id/dokakd/dokumen/BALEG-RJ-20200605-100224-2372.pdf…
#OmnibusLaw
#MahasiswaMelawan #AwasJadiKorbanHoaxOmnibus",0.0
1507,@ilhamjati4,"Membalas 
@nongandah
 @ganjarpranowo
  dan 2 lainnyaKasih pertanyaan dasar dong... Apakah mereka sudah membaca seluruh UU cipta kerja ? Kok bisa jadi Nara sumber. Jika belum pernah membaca. Kalau sudah pernah membaca dari mana mereka mendapatkan RUU cipta kerja itu.",1.0
1047,@kitasiyapa,"kehadiran Rancangan Undang-Undang (RUU) Cipta Kerja sangat dibutuhkan untuk menjawab tantangan terbesar, yaitu mempertahankan dan menyediakan lapangan kerja sebanyak mungkin. 
#OBLBuatRakyatSejahteraOmnibus Law Masih Ditolak Rakyat, Ida Fauziyah Jelaskan Urgensi dan Manfaat RUU Cipta Kerja -...
Banyak berita mengenai UU Cipta Kerja yang menyebar di masyarakat.
tasikmalaya.pikiran-rakyat.com",1.0
575,@gw_radikal,"Wakil Ketua DPR Ngaku Tidak Baca Seluruh Draf RUU Cipta Kerja ""Itu Bagian Panja""Wakil Ketua DPR Ngaku Tidak Baca Seluruh Draf RUU Cipta Kerja ""Itu Bagian Panja""
Silakan baca artikel Wakil Ketua DPR Ngaku Tidak Baca Seluruh Draf RUU Cipta Kerja ""Itu Bagian Panja"" ini selengkapnya di SWARAKYAT MEDIA
swarakyat.com",0.0
80,@OJussku,"Ketua DPR : Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya?
Simak selengkapnya Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0.0
255,@bhouws,"Membalas 
@tvOneNewsbahas ttg kehebohan RUU Cipta kerja dong... Jgn memble",0.0
987,@Doblehkabur19,Ada yang sadar gak si? Dimana berita covid-19 mulai tak di denger lagi di sosmed dilambungin kek kanan berita RUU Cipta kerja. Apakah ini namanya covid-19 yah,1.0
471,@BarruRutan,"Surat tersebut ditindaklanjuti Menteri Koordinator Bidang Perekonomian bersama menteri terkait dengan menyampaikan surat presiden, naskah RUU Cipta Kerja, serta naskah akademik yg menyertainya kepada Ketua dan Wakil Ketua DPR RI tanggal 12 Februari 2020.",1.0
1131,@_GalihM_,"5 Oktober 2020

Rapat Paripurna DPR RI, yang merupakan tingkat II, secara resmi mengesahkan Omnibus Law RUU Cipta Kerja menjadi UU. Ada beberapa hal yang bisa dicatat:",1.0
538,@kimyohanie29,"Membalas 
@ekaaepw
 dan 
@chaokui4Btw nonton acara mata najwa gak? Banyak yg minta naskah asli draft uu cipta kerja untuk di post di website resmi negara agar masyarakat bisa mengakses nya secara terbuka loh!! Mbanya gatau ya? Ruu nya sudah disah kan tapi bahkan naskah nya belum bisa diakses.",0.0
904,@Jokowinomics_id,"Pembahasan RUU Cipta Kerja menjadi #UUCiptaKerja dilakukan sebayak 64 kali, terdiri dari 2 kali rapat kerja, 56 kali rapat panja, dan 6 kali rapat tim perumus dan tim sinkronisasi.
#OmnibusLawTaatProsedural
@kemenkumham_RI
@fadjroeL
 
@JubirPresidenRI
@PEDOMAN_id
@setkabgoid",1.0
717,@Mtuhasan02,"#OmnibusLawUntungkanBuruh

Himbawan komenfo,agar masyarakat gk terpengaruh berita hoax tentang RUU Cipta Kerja.

Ya sepakat!bijak lah dlm menerima suatu informasi yg diberikan orang lain/kelompok,cek dan recek dulu sumber beritanya dari mana ya sahabat.Menkominfo: Masyarakat Jangan Terpicu Hoaks UU Cipta Kerja
Jakarta, Ditjen Aptika - Unjuk rasa terhadap Rancangan Undang-Undang (RUU) Cipta Kerja oleh sejumlah pihak banyak didasari atas hoaks atau disinformasi. Menkominfo menghimbau agar masyarakat tidak...
aptika.kominfo.go.id",1.0
632,@cah_legend,"Membalas 
@ZAEffendyOmnibus Law RUU Cipta Kerja, Draft Omnibus Law Cipta Kerja telah diserahkan oleh pemerintah kepada DPR RI, Pemerintah meyakini RUU tsb dapat memperkuat perekonomian Indonesia.",1.0
1259,@kang_mul19,"RUU Cipta Kerja dibahas melalui 64 kali rapat sejak 20 April - 3 Oktober 2020, yang mencakup 15 bab dan 174 pasal.

Khusus di Sektor Pertanahan, dibentuk Badan BANK TANAH yg akan melakukan Reforma Agraria dan redistribusi tanah kepada masyarakat.
@atr_bpn
#OmnibusLawTransparan",1.0
1821,@satriabintang46,"@e100ss
 RUU cipta Kerja sdh disyahkan oleh DPR RI kita yg mulia, walau sdh disyahkan RUU tersebut ternyata belum Final , jumlah halaman mulai berubah2 ,
905 , 1035 , 812 halaman .
Inikah namanya UU suka suka....?????",0.0
280,@adelia0SB,"Membalas 
@instincttttKehidupan Layak Para Buruh Akan Segera Terlaksana Berkat Pengesahan RUU Cipta Kerja yg meMajukam Negara Dan keSejahteraan Bangsa 
 #CiptaKerjaBermanfaat",1.0
793,@lpppgk,"#SobatHalilintarMedia, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread mimin ini ya

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1.0
1437,Nêng Añy@r,"Lebih 90% rakyat (termasuk para anggota DPR) belum membaca draft UU Cipta Kerja. Siapa yg kuat menelaah dan membaca 1.000 halaman?
@FHUGM
 menyusun ""Catatan Kritis Dan Rekomendasi Terhadap RUU Cipta Kerja"". Catatan Kritis ini bisa jadi solusi terbaik.

https://rispub.law.ugm.ac.id/2020/03/13/kertas-kebijakan-catatan-kritis-dan-rekomendasi-terhadap-ruu-cipta-kerja/…",1.0
194,@Mtuhasan02,"OmnibusLaw Top Abis
#PercayaCiptaKerja

Sangat di sayangkan banyak tokoh di negeri ini banyak yang belum paham dan baca RUU Cipta Kerja,sudah keburu teriak².!.

Harusnya jadi contoh yang baik untuk generasi muda Indonesia dalam berdemokrasi dan berpolitik'Banyak Tokoh tak Paham UU Ciptaker, tapi Keburu Menolak'
Respons beragam terhadap UU Cipta Kerja cermin politik Indonesia yang dinamis.
republika.co.id",1.0
1125,@_GalihM_,"Di samping itu, beredar lagi naskah UU Cipta Kerja dengan 1.035 halaman. Dalam naskah ini ada keterangan bahwa RUU Cipta Kerja beserta penjelasannya telah mendapat persetujuan dalam rapat paripurna ke-7 DPR ...",1.0
119,@polsek_kajoran,"Masyarakat Kab.Magelang Cinta Damai dan Menolak Demo Anarkis.

Siang ini, Aliansi Masyarakat Kab.Magelang Deklarasi cinta Damai Menolak Demo Anarkis menyikapi Perkembangan Situasi Demo Anarkis menolak Pengesahan RUU Cipta Kerja dibeberapa wilayah, Senin , (19/10/2020).",1.0
403,@superjepri,"Membalas 
@fadlizonKan maksa mesti menggolkan RUU Cipta Kerja demi hasrat pengusaha. Petani bakal ditawari jadi buruh taninya. Gitu...",0.0
1174,@taurusmasera,"Membalas 
@PKSejahteraBoleh dong tampilkan DIM dari PKS terkait pembahasan RUU Cipta Kerja. Biar publik tau poin mn aja yg disetujui..",1.0
36,@Ndptr21,"Tolak RUU Omnibus Law Cipta Lapangan Kerja. #MosiTidakPercaya - Tandatangani Petisi! http://chng.it/pcHj2wsC lewat 
@ChangeOrg_IDTandatangani Petisi
Tolak RUU Omnibus Law Cipta Lapangan Kerja
change.org",0.0
267,@deem1tri,IF U SAW MY TWEETS ABT RUU CIPTA KERJA MY MOM TWEEITED IT ON ACCIDENT BYEE&#&$&#,0.0
116,@Dodok45090546,"Dukung RUU CIPTA KERJATweet Kutipan
Pratama Bahari
@PratamaBahari5
 · 10j
Dukungan UU Cipta kerja dari beberapa tokoh DIY #DukungUUCiptakerja",1.0
412,@Aefreetofly,"Membalas 
@IrfanMS72875478
 dan 
@NewAnonLokalBaca lagiii yg tenaang. 

Otak mu kayaknya masih byk ruang kosongnya ini. Mungkin udah byk sarang laba2nya juga.

Saatnya dibersihiin n di isi dengan isi yg bagus2.

Baca lagiii...yuk!

Yang lain juga ayo baca yaa..!

Link RUU CIPTA KERJA 812 halaman.
http://bit.ly/3dD6yjI",0.0
1164,@annisanrhsnah,"semakin didenger debat di mata najwa hari ini, semakin bingung gue sama ruu cipta kerja. (((yang berakibat semakin lama juga w start tugasnya
)))......",1.0
59,@1953aisyah,"RUU Cipta Kerja
Draf RUU Cipta Kerja

Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!! Tonton di YT MMC! ",0.0
53,@AndinyZein,"Menteri Keuangan Sri Mulyani Indrawati menyatakan pengesahan Rancangan Undang-Undang (RUU) Cipta Kerja disambut positif oleh sejumlah lembaga internasional.
OmnibusLaw Mantul Beut
#CiptaKerjaDemiRakyat
https://m.bisnis.com/amp/read/20201019/9/1306762/uu-cipta-kerja-dipuji-oleh-lembaga-asing-ini-respons-sri-mulyani…",1.0
1774,@KompasTV,SBY: RUU Cipta Kerja Bermasalah di Sana-sini http://dlvr.it/RjTNyG,0.0
1160,@setankesayangan,"Membalas 
@deCasablancaaIkutan demo RUU Cipta Kerja juga ya ",1.0
48,@Mahadewi68,"JKP tertuang dalam pasal selipan pasal baru, yakni Pasal 46A RUU Cipta Kerja. Bagian dari omnibus law ini merevisi UU No 40 Th 2004 tentang SJSN. Pekerja/buruh yg mengalami PHK berhak mendapatkan JKP melalui BPJS Ketenagakerjaan.
OmnibusLaw Mantul Beut
#CiptaKerjaDemiRakyat
4",1.0
281,@jiione04,"Pada sisi yang lain, Alfarisi mendorong pemerintah dan DPR segera mengesahkan RUU Omnibus Law Cipta Kerja (Ciptaker) karena dinilai dapat menjadi strategi dalam proses pemulihan pasca-pandemi.

Kalahkan Pandemi
#RakyatBersamaOmnibusLaw",1.0
569,@Widyarenee,"#OmnibusLawBasmiKorupsi
RUU Cipta Kerja menawarkan perampingan regulasi sebagai solusi peraturan yg tumpang tindih di berbagai sektor. Jd tiap kementerian n lembaga perijinan tdk bikin aturan sendiri2.
Karena birokrasi investasi berbelit bs bikin investor kabur.",1.0
202,@Casanov06885699,"Membalas 
@KhofifahIPSalah satu Gubenur yg ikut mendukung penolakan Ruu cipta kerja sudah saat nya di Tinggalkan...bau bau nya berkiblat  pada  Candi Hambalang..Pro Risma aja deh",0.0
1105,@bacautas,"Membalas 
@dabenone2Haloo 
@dabenone2
  Selamat membaca!
""Ini beda naskah RUU Cipta Kerja setebal 905 halaman yang diketuk palu di sidang paripurna DPR 5 Oktober 2020 lalu dengan naskah setebal 812 halaman yang diserahkan kepada presiden hari in...""",1.0
1619,@MeongEmpus,"Mari bicara bertatap Negara yang baik. 

RUU Cipta Kerja itu INKONSTITUSIONAL yang langgar hukum adalah yang melakukan Inkonstitusional,  betul 
Rakyat menuntut Hak dan dilindungi Konstitusi. 

Jadilah orang yang bijaksana. 
Dunia Internasional memantau tulisan ini. Tweet Kutipan
JPNN.com
@jpnncom
 · 13 Okt
Bang Edi mendukung langkah Polri mengusut tuntas pelaku penjarahan dan pelaku ujaran kebencian dalam aksi unjuk rasa menentang RUU Cipta Kerja. #RUUCiptaKerja https://m.jpnn.com/news/usut-tuntas-pelaku-penjarahan-dan-ujaran-kebencian-dalam-aksi-menolak-ruu-cipta-kerja…",1.0
736,@yusriza,(2) cukup banyak pasal-pasal yang diatur lebih lanjut dengan Peraturan Pemerintah dan meringkas alasan-alasan pemutusan hubungan kerja dalam Pasal 154 A RUU Cipta Kerja.,1.0
623,@GantengPendekar,RUU CIpta Kerja merupakan aturan yang dinilai kurang memadai untuk mengakomodir beberapa permasalah seperti ketenagakerjaan ataupun masalah lingkungan dan perizinan. Tetapi rasionalkah Presiden mengeluarkan Perppu tersebut?,0.0
835,@djki_indonesia,"Haloo #TemanKI, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread Yomin ini ya
 
#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1.0
1228,@hajaiz,"Skandal DPR dan Pemerintah Jokowi Mengesahkan RUU Cipta KerjaSkandal DPR dan Pemerintah Jokowi Mengesahkan RUU Cipta Kerja
Skandal DPR dan Pemerintah Jokowi Mengesahkan RUU Cipta Kerja      Skandal DPR dan Pemerintah Jokowi…    Rapat-Rapat Penentu RUU Cipta Kerja   Ilustrasi pengesahan RUU Omnibus Law Cipta Kerja…
nahimunkar.org",0.0
1534,@Fadllarahma,"Sebagaimana tertera dlm pasal 46 A  RUU Cipta Kerja ...bahwa pekerja yg di PHK mempunyai hak mendapat jaminan kehilangan pekerjaan...

#StophoaxUUCiptaker",1.0
1393,@gakenalkamuih,"RUU Cipta Kerja transparan dan demokratis 
#OmnibusLawTransparan",1.0
1387,@denni_loyz,"Seperti yang dikatakan Menteri Koordinator bidang Perekonomian 
@airlangga_hrt
, Seluruh proses pembahasan RUU Cipta Kerja dudah secara transparan dan terbuka. 
@PerekonomianRI
#OmnibusLawTransparan",1.0
17,@hwamyluv,"menurut kelompok kami sih Tidak etis, UU Cipta Kerja disahkan dimasa pandemi dimana kondisi dan waktu yang tidak memungkinkan untuk menciptakan dan mengesahkan RUU, karena menyebabkan banyak Pro dan Kontra terhadap UU Cipta Kerja
#Etika4D #AkuntansiPolinema 
@AriKamayanti",0.0
633,@wa_puspa,"""Dengan RUU Cipta Kerja kita harapkan adanya perubahan struktur ekonomi untuk mendorong pertumbuhan ekonomi dan perluasan kesempatan kerja,"" #RakyatButuhUUCiptaKerja",1.0
553,@zainaufi,"Rancangan Undang-Undang Cipta Kerja (RUU Ciptaker) justru menguntungkan para buruh. Para buruh yang terkena PHK, 
#OmnibusLawBuruhSejahtera",1.0
1584,@KemnakerRI,"Kemnaker terus menyosialisasikan pokok-pokok substansi RUU Cipta Kerja kepada stakeholder. Hari ini, Ibu 
@idafauziyah
 bertemu secara virtual dengan 70 perwakilan dari SP/SB dan pengusaha, peserta Pelatihan Keterampilan Bernegosiasi bagi Pelaku Hubungan Industrial di Yogyakarta.",1.0
1651,@bealiviana17,"Saat akan memasukan mereka ke ruu cipta kerja jadi bias sama ratakan dengan wonwoo. Bentar, aku perlu berfikit sedikit lagi.
APAH ?
.
.
sedikit lagi itu sama dengan kesempatan lebih banyak.
Padahal emang iyah, goods shua aja udah 30% banyak nya. Hehe:)",1.0
108,@SweetMacarons2,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Selengkapnya tonton video serba-serbi pagi ini hanya di channel YouTube MM",0.0
563,@sakadugana,"RUU Cipta Kerja menjadi momok bagi mereka yg suka menjadikan lahan korupsi.
#OmnibusLawBasmiKorupsiTweet Kutipan
DivaCatrii
@DivaCatrii
 · 16 Okt
Dengan RUU Cipta Kerja.. Jalannya kepengurusan perizinan akan mengalami oerubahan... Ini menjadi momok bagi mereka yg suka menjadikannya lahan korupsi.. 
#OmnibusLawBasmiKorupsi",1.0
834,@rupbasanplg,"Pembahasan dan Konsultasi Publik Substansi Ketenagakerjaan RUU tentang Cipta Kerja pada 7 Februari 2020 yang dipimpin oleh Sekretaris 
@PerekonomianRI
 dan wakil oleh Sekjen 
@KemnakerRI
#KumhamPasti
#OmnibusLawTaatProsedural",1.0
589,@rdiee87,"Omnibuslaw RUU CIPTA KERJA menawarkan perampingan regulasi sebagai solusi peraturan yg tumpang tindih di berbagai sektor..
#OmnibusLawBasmiKorupsi",1.0
690,@nahlazil,Mbaknya harus tau postingan2 kerja di Luar Negeri itu akibat dari merebaknya isu RUU Cipta Kerja. Fyiuuh ~,1.0
784,@kacenery,"Adapun ketentuan soal halal diatur dalam Pasal 49 RUU Cipta Kerja. Pasal ini berisi revisi atas beberapa pasal di RUU Jaminan Produk Halal (JPH), di antaranya menghapus kewenangan tunggal Majelis Ulama Indonesia (MUI) dalam menetapkan produk halal. #OmnibusLawLestari",1.0
669,@aiiemolen,"Pemerintah dan DPR RI harus mempercepat pengesahan RUU Cipta Kerja.
Atasi Pandemi
#RakyatButuhUUCiptaKerja",1.0
1216,@MonologeLLy_318,"Menaker 
@idafauziyah
 menegaskan bahwa Pembahasan RUU Cipta Kerja Transparan dan Demokratis.

#OmnibusLawTransparan",1.0
1343,@RasyidDemokrat,"Sahabat 
@PDemokrat
, sejak 9 Oktober 2020, Fraksi Partai Demokrat sudah mengirimkan surat yang ditujukan kepada Ketua 
@DPR_RI
 untuk meminta dokumen final RUU Cipta Kerja. Namun, hingga saat ini (13/10/2020) permintaan itu belum diberikan.

#HarapanRakyatPerjuanganDemokrat",1.0
1790,@SonoraFM92,"Prabowo nilai penolakan muncul karena banyak yang belum baca draf RUU Cipta Kerja. Padahal, hingga saat ini draf resmi belum bisa diakses publik. http://dlvr.it/RjTDqQ

#BeritaSonora via 
@kompascomTanggapi Aksi Tolak UU Cipta Kerja, Prabowo: Banyak yang Belum Baca dan Ada Hoaks
Prabowo nilai penolakan muncul karena banyak yang belum baca draf RUU Cipta Kerja. Padahal, hingga saat ini draf resmi belum bisa diakses publik.
nasional.kompas.com",1.0
1621,@YanHarahap,"Ketua Umum 
@PDemokrat
 ⁦
@AgusYudhoyono
⁩ atau yang lebih dikenal dengan AHY menilai, ketidakjelasan draf final RUU Cipta Kerja telah menimbulkan kebingungan di tengah masyarakat.AHY: Ketidakjelasan Draf RUU Cipta Kerja Timbulkan Kebingungan Masyarakat - www.radartangsel.com
Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono atau yang lebih dikenal dengan AHY menilai, ketidakjelasan draf final RUU Cipta Kerja telah menimbulkan kebingungan di tengah masyarakat.
radartangsel.com",0.0
828,@AdiSuparto5,"Aku cuman pesen satu aja Coy Batalin Batalin Batalin RUU cipta kerja yg sudah diKetok Palu, bab Proses kurang transparan, dimentahin aja nanti dibahas ulang ama uji Publik.Tweet Kutipan
FADLI ZON (IG: fadlizon)
@fadlizon
 · 15 Okt
Siang ini hadir sbg narasumber Webinar @DPR_RI dan @BAKTIKominfo dgn tema E-Learning: Pemanfaatan Digitalisasi di Masa Pandemi Covid-19.",0.0
1101,@_980131,"Beberapa hari yang lalu pernah lihat sg-nya kak Tzamara yang ngebahas perbedaan paling mencolok di dalam naskah RUU Cipta Kerja, yaitu frasa ""paling banyak"" dan ""paling sedikit"". Disini makin tercerahkan kalau frasa 'paling banyak'nya sudah dihapus.Tweet Kutipan
Mata Najwa
@MataNajwa
 · 14 Okt
Ini beda naskah RUU Cipta Kerja setebal 905 halaman yang diketuk palu di sidang paripurna DPR 5 Oktober 2020 lalu dengan naskah setebal 812 halaman yang diserahkan kepada presiden hari ini. 

#MataNajwaCiptaKerjaManaFaktaManaDusta
Tampilkan utas ini",1.0
1664,@Ponorogo_Berkah,"Live 13 oktober 2020 Tolak Omnibus LAW UUD Cilaka RUU Cipta Kerja Jokowi... https://youtu.be/wKt-rrqAFHc lewat 
@YouTubeLive 13 oktober 2020 Tolak Omnibus LAW UUD Cilaka RUU Cipta Kerja...
السلام عليكم ورحمة الله وبركاته Assalamu'alaikum warahmatullahi wabarakatuh Semoga kedamaian, rahmat, dan rahmat Allah menyertai Anda فَوَاللَّهِ لأَنْ يُهْد...
youtube.com",0.0
891,@Kick_Kadrun,"Membalas 
@kang_mul29
 @airlangga_hrt
 dan 
@PerekonomianRIKeren RUU Cipta Kerja menjadi UU melalui tahapan"" prosedural
#OmnibusLawTaatProsedural",1.0
58,@alesha_maryam,"Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!!",0.0
1107,@blackflag313,"Seharusnya
RUU ciptakerja ini domainnya menaker
Bukan domayn nya menperindag
Secara konstitusi,  bila pemerintah mempunyai program RUU apapun,harus dibahas di DPR..apakah baik untuk rakyat
Bukan malah DPR dan Mentri menjadi panber, apa gak mencurigakan??!!",1.0
