,user_account,tweet,label,tweet_clean,tweet_token,tf_dict
1302,@FathraNazrul,"Kiai Ma'ruf: Saya Menilai Penting untuk Menyinggung UU Cipta Kerja 
#RUUCiptaKerja #RUUCiptaker #UUCiptaKerja #OmnibusLaw #AksiTolakOmnibusLawKiai Ma'ruf: Saya Menilai Penting untuk Menyinggung UU Cipta Kerja
Wakil Presiden KH Ma'ruf Amin turut menjelaskan terkait lahirnya RUU Cipta Kerja yang baru saja disahkan DPR menjadi UU.
m.jpnn.com",1,kiai ma ruf nilai singgung undang undang cipta kerja ma ruf nilai singgung undang undang cipta kerja wakil presiden ma ruf amin kait lahir rancang undang undang cipta kerja sah dewan wakil rakyat undang undang m,"['kiai', 'ma', 'ruf', 'nilai', 'singgung', 'undang', 'undang', 'cipta', 'kerja', 'ma', 'ruf', 'nilai', 'singgung', 'undang', 'undang', 'cipta', 'kerja', 'wakil', 'presiden', 'ma', 'ruf', 'amin', 'kait', 'lahir', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'sah', 'dewan', 'wakil', 'rakyat', 'undang', 'undang', 'm']","{'kiai': 1, 'ma': 3, 'ruf': 3, 'nilai': 2, 'singgung': 2, 'undang': 8, 'cipta': 3, 'kerja': 3, 'wakil': 2, 'presiden': 1, 'amin': 1, 'kait': 1, 'lahir': 1, 'rancang': 1, 'sah': 1, 'dewan': 1, 'rakyat': 1, 'm': 1}"
725,@polisiterentang,"Seorang peserta aksi unjuk rasa menolak omnibus law RUU cipta kerja di depan DPRD Kalbar, Selasa (13/10), terpaksa harus diberikan perawatan medis. Ia tiba-tiba lemas, di dekat pagar pintu masuk kantor DPRD Kalbar.

#UnrasDamaiPontianak
#UnrasOmnibuslawDamaidiPontianak",1,serta aksi unjuk tolak omnibus law rancang undang undang cipta kerja dewan wakil rakyat daerah kalimantan barat selasa paksa awat medis lemas pagar pintu masuk kantor dewan wakil rakyat daerah kalimantan barat,"['serta', 'aksi', 'unjuk', 'tolak', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'dewan', 'wakil', 'rakyat', 'daerah', 'kalimantan', 'barat', 'selasa', 'paksa', 'awat', 'medis', 'lemas', 'pagar', 'pintu', 'masuk', 'kantor', 'dewan', 'wakil', 'rakyat', 'daerah', 'kalimantan', 'barat']","{'serta': 1, 'aksi': 1, 'unjuk': 1, 'tolak': 1, 'omnibus': 1, 'law': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'dewan': 2, 'wakil': 2, 'rakyat': 2, 'daerah': 2, 'kalimantan': 2, 'barat': 2, 'selasa': 1, 'paksa': 1, 'awat': 1, 'medis': 1, 'lemas': 1, 'pagar': 1, 'pintu': 1, 'masuk': 1, 'kantor': 1}"
265,@takarinamaku,"Belakangan ini wacana publik diramaikan dengan soal pengesahan RUU Omnibus Law Cipta Kerja.
https://beritasatu.com/rully-satriadi/nasional/687947/survei-indometer-901-persen-setuju-ruu-omnibus-law…
Omnibuslaw Keren
#OmnibusLawPerkuatUMKM",1,wacana publik ramai kesah rancang undang undang omnibus law cipta kerja,"['wacana', 'publik', 'ramai', 'kesah', 'rancang', 'undang', 'undang', 'omnibus', 'law', 'cipta', 'kerja']","{'wacana': 1, 'publik': 1, 'ramai': 1, 'kesah': 1, 'rancang': 1, 'undang': 2, 'omnibus': 1, 'law': 1, 'cipta': 1, 'kerja': 1}"
1317,@monologis_id,"Serikat buruh se-Kabupaten Serang tuntut pemerintah beserta DPRD Kabupaten Serang menolak pengesahan RUU Cipta Kerja atau Omnibus Law. Unjuk rasa dilakukan di depan halaman Pendopo Bupati Serang, Banten, Rabu (14/10).Buruh Curiga Ada Kecurangan dalam Penyusunan UU Cipta Kerja
SERANG - Serikat buruh se-Kabupaten Serang tuntut pemerintah beserta DPRD Kabupaten Serang menolak pengesahan RUU Cipta Kerja atau Omnibus Law. Unjuk rasa...
monologis.id",0,serikat buruh kabupaten serang tuntut perintah serta dewan wakil rakyat daerah kabupaten serang tolak kesah rancang undang undang cipta kerja omnibus law unjuk halaman pendopo bupati serang banten rabu buruh curiga curang susun undang undang cipta kerja serang serikat buruh kabupaten serang tuntut perintah serta dewan wakil rakyat daerah kabupaten serang tolak kesah rancang undang undang cipta kerja omnibus law unjuk monolog,"['serikat', 'buruh', 'kabupaten', 'serang', 'tuntut', 'perintah', 'serta', 'dewan', 'wakil', 'rakyat', 'daerah', 'kabupaten', 'serang', 'tolak', 'kesah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'omnibus', 'law', 'unjuk', 'halaman', 'pendopo', 'bupati', 'serang', 'banten', 'rabu', 'buruh', 'curiga', 'curang', 'susun', 'undang', 'undang', 'cipta', 'kerja', 'serang', 'serikat', 'buruh', 'kabupaten', 'serang', 'tuntut', 'perintah', 'serta', 'dewan', 'wakil', 'rakyat', 'daerah', 'kabupaten', 'serang', 'tolak', 'kesah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'omnibus', 'law', 'unjuk', 'monolog']","{'serikat': 2, 'buruh': 3, 'kabupaten': 4, 'serang': 6, 'tuntut': 2, 'perintah': 2, 'serta': 2, 'dewan': 2, 'wakil': 2, 'rakyat': 2, 'daerah': 2, 'tolak': 2, 'kesah': 2, 'rancang': 2, 'undang': 6, 'cipta': 3, 'kerja': 3, 'omnibus': 2, 'law': 2, 'unjuk': 2, 'halaman': 1, 'pendopo': 1, 'bupati': 1, 'banten': 1, 'rabu': 1, 'curiga': 1, 'curang': 1, 'susun': 1, 'monolog': 1}"
82,@snuwooya,"Membalas 
@snuwooya
 dan 
@anakkucingSsikGara gara kasus dpr yg ngesahin ruu cipta kerja itu",0,balas gara dewan wakil rakyat sah rancang undang undang cipta kerja,"['balas', 'gara', 'dewan', 'wakil', 'rakyat', 'sah', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'balas': 1, 'gara': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'sah': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
557,@Sifa_sifa8,"Omnibus Law RUU Ciptakerja yang sebelumnya mendapat pertentangan kini mulai mendapatkan titik terang. | Kalahkan Pandemi
#RakyatBersamaOmnibusLaw",1,omnibus law rancang undang undang cipta kerja tentang titik terang kalah pandemi,"['omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tentang', 'titik', 'terang', 'kalah', 'pandemi']","{'omnibus': 1, 'law': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'tentang': 1, 'titik': 1, 'terang': 1, 'kalah': 1, 'pandemi': 1}"
1362,@Mtuhasan02,"Saya yakin yg demo menolak UU Cipta Kerja ntoh,gak baca BAB pasal RUU nya,mereka hanya berdasarkan asumsi sesat dan ditambah lgi berita hoax yg ditelan mentah².manfaatin medsos untuk cari lebih luas informasi yg valid.gunakan kouta internetmu dgn baik.

#OBLWujudkanIndonesiaMaju",1,demo tolak undang undang cipta kerja ntoh baca bab pasal rancang undang undang dasar asumsi sesat tambah berita hoax tel mentah manfaat media sosial cari luas informasi valid kuota internet,"['demo', 'tolak', 'undang', 'undang', 'cipta', 'kerja', 'ntoh', 'baca', 'bab', 'pasal', 'rancang', 'undang', 'undang', 'dasar', 'asumsi', 'sesat', 'tambah', 'berita', 'hoax', 'tel', 'mentah', 'manfaat', 'media', 'sosial', 'cari', 'luas', 'informasi', 'valid', 'kuota', 'internet']","{'demo': 1, 'tolak': 1, 'undang': 4, 'cipta': 1, 'kerja': 1, 'ntoh': 1, 'baca': 1, 'bab': 1, 'pasal': 1, 'rancang': 1, 'dasar': 1, 'asumsi': 1, 'sesat': 1, 'tambah': 1, 'berita': 1, 'hoax': 1, 'tel': 1, 'mentah': 1, 'manfaat': 1, 'media': 1, 'sosial': 1, 'cari': 1, 'luas': 1, 'informasi': 1, 'valid': 1, 'kuota': 1, 'internet': 1}"
1543,@EkoFirman15,"Mari saudara ku bersama sama melawan virus Hoax atau kebodohan 
. Belum di baca dan di  simak RUU CIPTA KERJA onimboslaw. Udah pada anarkis terbawa hoax. BAPAK GATOT NORMANTIO senyum sedih 
 melihat anak buah bodoh. Anarkis.BAPAK GATOT NORMANTIO jadi malu 
 garaTweet Kutipan
Rani Kancana
@RaniKancana
 · 11j
Membalas @AyaniMel @Bersamasahabat4  dan 17 lainnya
Musibah...",1,mari saudara lawan virus hoax bodoh baca simak rancang undang undang cipta kerja omnibus law anarkis bawa hoax gatot normantio senyum sedih anak buah bodoh anarkis gatot normantio malu gara tweet kutip rani kancana balas musibah,"['mari', 'saudara', 'lawan', 'virus', 'hoax', 'bodoh', 'baca', 'simak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'omnibus', 'law', 'anarkis', 'bawa', 'hoax', 'gatot', 'normantio', 'senyum', 'sedih', 'anak', 'buah', 'bodoh', 'anarkis', 'gatot', 'normantio', 'malu', 'gara', 'tweet', 'kutip', 'rani', 'kancana', 'balas', 'musibah']","{'mari': 1, 'saudara': 1, 'lawan': 1, 'virus': 1, 'hoax': 2, 'bodoh': 2, 'baca': 1, 'simak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'omnibus': 1, 'law': 1, 'anarkis': 2, 'bawa': 1, 'gatot': 2, 'normantio': 2, 'senyum': 1, 'sedih': 1, 'anak': 1, 'buah': 1, 'malu': 1, 'gara': 1, 'tweet': 1, 'kutip': 1, 'rani': 1, 'kancana': 1, 'balas': 1, 'musibah': 1}"
439,@Radar_Aktual,"KORAL: RUU Cipta Kerja Tenggelamkan Nelayan Kecil dan TradisionalKORAL: RUU Cipta Kerja Tenggelamkan Nelayan Kecil dan Tradisional | radaraktual.com
Koalisi Masyarakat Sipil untuk Perikanan dan Kelautan Berkelanjutan (KORAL) secara tegas menolak RUU Cipta Kerja yang disahkan Dewan Perwakilan Rakyat (DPR) pada Senin (05/10). Penolakan tersebut...
radaraktual.com",0,koral rancang undang undang cipta kerja tenggelam nelayan tradisional koral rancang undang undang cipta kerja tenggelam nelayan tradisional koalisi masyarakat sipil ikan laut lanjut koral tolak rancang undang undang cipta kerja sah dewan wakil rakyat dewan wakil rakyat senin tolak,"['koral', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tenggelam', 'nelayan', 'tradisional', 'koral', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tenggelam', 'nelayan', 'tradisional', 'koalisi', 'masyarakat', 'sipil', 'ikan', 'laut', 'lanjut', 'koral', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'sah', 'dewan', 'wakil', 'rakyat', 'dewan', 'wakil', 'rakyat', 'senin', 'tolak']","{'koral': 3, 'rancang': 3, 'undang': 6, 'cipta': 3, 'kerja': 3, 'tenggelam': 2, 'nelayan': 2, 'tradisional': 2, 'koalisi': 1, 'masyarakat': 1, 'sipil': 1, 'ikan': 1, 'laut': 1, 'lanjut': 1, 'tolak': 2, 'sah': 1, 'dewan': 2, 'wakil': 2, 'rakyat': 2, 'senin': 1}"
1353,@NcuhiRiwo,"RUU Cipta Kerja Tenggelamkan Nelayan Kecil dan Tradisional - Greenpeace Indonesia 

Nih..Nelayan ditenggelamkan !!RUU Cipta Kerja Tenggelamkan Nelayan Kecil dan Tradisional - Greenpeace Indonesia
Jakarta, 7 Oktober 2020 – Koalisi Masyarakat Sipil untuk Perikanan dan Kelautan Berkelanjutan (KORAL) secara tegas menolak RUU Cipta Kerja yang disahkan Dewan Perwakilan Rakyat (DPR) pada Senin...
greenpeace.org",0,rancang undang undang cipta kerja tenggelam nelayan tradisional greenpeace indonesia nelayan tenggelam rancang undang undang cipta kerja tenggelam nelayan tradisional greenpeace indonesia jakarta oktober koalisi masyarakat sipil ikan laut lanjut koral tolak rancang undang undang cipta kerja sah dewan wakil rakyat dewan wakil rakyat senin greenpeace orang,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'tenggelam', 'nelayan', 'tradisional', 'greenpeace', 'indonesia', 'nelayan', 'tenggelam', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tenggelam', 'nelayan', 'tradisional', 'greenpeace', 'indonesia', 'jakarta', 'oktober', 'koalisi', 'masyarakat', 'sipil', 'ikan', 'laut', 'lanjut', 'koral', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'sah', 'dewan', 'wakil', 'rakyat', 'dewan', 'wakil', 'rakyat', 'senin', 'greenpeace', 'orang']","{'rancang': 3, 'undang': 6, 'cipta': 3, 'kerja': 3, 'tenggelam': 3, 'nelayan': 3, 'tradisional': 2, 'greenpeace': 3, 'indonesia': 2, 'jakarta': 1, 'oktober': 1, 'koalisi': 1, 'masyarakat': 1, 'sipil': 1, 'ikan': 1, 'laut': 1, 'lanjut': 1, 'koral': 1, 'tolak': 1, 'sah': 1, 'dewan': 2, 'wakil': 2, 'rakyat': 2, 'senin': 1, 'orang': 1}"
794,@polsekbuaysand1,Himbauan dari Kadus I Desa Gunung Terang Kecamatan Buay Sandang Aji untuk tidak ikut serta dalam unjuk rasa menolak RUU Omnibus law Cipta Kerja.,1,himbau kadus desa gunung terang camat buai sandang unjuk tolak rancang undang undang omnibus law cipta kerja,"['himbau', 'kadus', 'desa', 'gunung', 'terang', 'camat', 'buai', 'sandang', 'unjuk', 'tolak', 'rancang', 'undang', 'undang', 'omnibus', 'law', 'cipta', 'kerja']","{'himbau': 1, 'kadus': 1, 'desa': 1, 'gunung': 1, 'terang': 1, 'camat': 1, 'buai': 1, 'sandang': 1, 'unjuk': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'omnibus': 1, 'law': 1, 'cipta': 1, 'kerja': 1}"
1688,@YulianiDestia,"Menurut dia, DPR RI melibatkan partisipasi publik dalam pembahasan RUU Cipta Kerja hingga disetujui menjadi undang-undang pada 5 Oktober 2020

#OmnibusLawTransparan",1,dewan wakil rakyat rakyat indonesia libat partisipasi publik bahas rancang undang undang cipta kerja tuju undang undang oktober,"['dewan', 'wakil', 'rakyat', 'rakyat', 'indonesia', 'libat', 'partisipasi', 'publik', 'bahas', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tuju', 'undang', 'undang', 'oktober']","{'dewan': 1, 'wakil': 1, 'rakyat': 2, 'indonesia': 1, 'libat': 1, 'partisipasi': 1, 'publik': 1, 'bahas': 1, 'rancang': 1, 'undang': 4, 'cipta': 1, 'kerja': 1, 'tuju': 1, 'oktober': 1}"
1326,@yunanbisri,"pembahasan akan dilakukan secara transparan.
Salah satunya dengan membuka ruang bagi masyarakat yang ingin menyaksikan jalannya pembahasan Omnibus Law RUU Cipta Kerja melalui live streaming.
#OmnibusLawTransparan",1,bahas transparan salah satu buka ruang masyarakat saksi jalan bahas omnibus law rancang undang undang cipta kerja live streaming,"['bahas', 'transparan', 'salah', 'satu', 'buka', 'ruang', 'masyarakat', 'saksi', 'jalan', 'bahas', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'live', 'streaming']","{'bahas': 2, 'transparan': 1, 'salah': 1, 'satu': 1, 'buka': 1, 'ruang': 1, 'masyarakat': 1, 'saksi': 1, 'jalan': 1, 'omnibus': 1, 'law': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'live': 1, 'streaming': 1}"
326,@lpppgk,"#SobatHalilintarMedia, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread mimin ini ya

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1,ramai ya bahas susun rancang undang undang cipta kerja susun rancang undang undang proses coba simak utas admin ya,"['ramai', 'ya', 'bahas', 'susun', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'susun', 'rancang', 'undang', 'undang', 'proses', 'coba', 'simak', 'utas', 'admin', 'ya']","{'ramai': 1, 'ya': 2, 'bahas': 1, 'susun': 2, 'rancang': 2, 'undang': 4, 'cipta': 1, 'kerja': 1, 'proses': 1, 'coba': 1, 'simak': 1, 'utas': 1, 'admin': 1}"
537,@aiiemolen,Presiden Joko Widodo ( Jokowi) akhirnya merilis peryataan resmi setelah demo besar-besaran di sejumlah daerah terkait penolakan pengesahan RUU Omnibus Law Cipta Kerja menjadi UU Cipta Kerja di DPR. #OBLWujudkanIndonesiaMaju,1,presiden joko widodo jokowi rilis nyata resmi demo besar daerah kait tolak kesah rancang undang undang omnibus law cipta kerja undang undang cipta kerja dewan wakil rakyat,"['presiden', 'joko', 'widodo', 'jokowi', 'rilis', 'nyata', 'resmi', 'demo', 'besar', 'daerah', 'kait', 'tolak', 'kesah', 'rancang', 'undang', 'undang', 'omnibus', 'law', 'cipta', 'kerja', 'undang', 'undang', 'cipta', 'kerja', 'dewan', 'wakil', 'rakyat']","{'presiden': 1, 'joko': 1, 'widodo': 1, 'jokowi': 1, 'rilis': 1, 'nyata': 1, 'resmi': 1, 'demo': 1, 'besar': 1, 'daerah': 1, 'kait': 1, 'tolak': 1, 'kesah': 1, 'rancang': 1, 'undang': 4, 'omnibus': 1, 'law': 1, 'cipta': 2, 'kerja': 2, 'dewan': 1, 'wakil': 1, 'rakyat': 1}"
301,@KemnakerRI,"Menurut Ibu Ida, pembahasan RUU Cipta Kerja sejak 20 April lalu, dilakukan sebanyak 64 kali. Terdiri dari 2 kali rapat kerja, 56 kali rapat panitia (Panja) kerja, dan 6 kali rapat tim perumus dan tim sinkronisasi.",1,ida bahas rancang undang undang cipta kerja april kali kali rapat kerja kali rapat panitia panitia kerja kerja kali rapat tim rumus tim sinkronisasi,"['ida', 'bahas', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'april', 'kali', 'kali', 'rapat', 'kerja', 'kali', 'rapat', 'panitia', 'panitia', 'kerja', 'kerja', 'kali', 'rapat', 'tim', 'rumus', 'tim', 'sinkronisasi']","{'ida': 1, 'bahas': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 4, 'april': 1, 'kali': 4, 'rapat': 3, 'panitia': 2, 'tim': 2, 'rumus': 1, 'sinkronisasi': 1}"
209,@LILApama2011,"RUU Cipta Kerja merupakan revolusi mental dalam bentuk produk hukum.RUU Cipta Kerja Bantu Masyarakat Mencari Pekerjaan
Pemerintah mengatakan hadirnya RUU Cipta Kerja yang telah disahkan menjadi Undang-Undang membantu masyarakat mencari pekerjaan.
correcto.id",1,rancang undang undang cipta kerja revolusi mental bentuk produk hukum rancang undang undang cipta kerja bantu masyarakat cari kerja perintah hadir rancang undang undang cipta kerja sah undang undang bantu masyarakat cari kerja koreksi,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'revolusi', 'mental', 'bentuk', 'produk', 'hukum', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'bantu', 'masyarakat', 'cari', 'kerja', 'perintah', 'hadir', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'sah', 'undang', 'undang', 'bantu', 'masyarakat', 'cari', 'kerja', 'koreksi']","{'rancang': 3, 'undang': 8, 'cipta': 3, 'kerja': 5, 'revolusi': 1, 'mental': 1, 'bentuk': 1, 'produk': 1, 'hukum': 1, 'bantu': 2, 'masyarakat': 2, 'cari': 2, 'perintah': 1, 'hadir': 1, 'sah': 1, 'koreksi': 1}"
392,@andyydepp,"Membalas 
@wolfkillkadrun
 @donie_bkt
  dan 3 lainnyaRUU cipta kerja diinisiasi pemerintah melalui usulan presiden kepada DPR",0,balas rancang undang undang cipta kerja inisiasi perintah usul presiden dewan wakil rakyat,"['balas', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'inisiasi', 'perintah', 'usul', 'presiden', 'dewan', 'wakil', 'rakyat']","{'balas': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'inisiasi': 1, 'perintah': 1, 'usul': 1, 'presiden': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1}"
483,@JafarNwp,"Karna RUU Cipta Kerja Semua ini makanya begini sudah temanku
#TolakUUCiptaKerja #RakyatMenolakOmnibuslaw #TolakOmnibuslawDPR #MahasiswaBergerak #MahasiswaTurunKejalan #MahasiswaMelawan",0,rancang undang undang cipta kerja teman,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'teman']","{'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'teman': 1}"
1002,@Sindyi15,"Serikat Buruh Mendukung Omnibus Law RUU Cipta Kerja #SilentMajorityDukungOBLSerikat Buruh Mendukung Omnibus Law RUU Cipta Kerja
Oleh : Muhammad Zaki )* Omnibus law RUU Cipta Kerja tak lagi jadi polemik karena serikat buruh akhirnya menyetujuinya, walau dengan beberapa syarat. Mereka akhirnya sadar bahwa RUU ini bermanfaat dan...
klikwarta.com",1,serikat buruh dukung omnibus law rancang undang undang cipta kerja buruh dukung omnibus law rancang undang undang cipta kerja muhammad zaki omnibus law rancang undang undang cipta kerja polemik serikat buruh tuju syarat sadar rancang undang undang manfaat,"['serikat', 'buruh', 'dukung', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'buruh', 'dukung', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'muhammad', 'zaki', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'polemik', 'serikat', 'buruh', 'tuju', 'syarat', 'sadar', 'rancang', 'undang', 'undang', 'manfaat']","{'serikat': 2, 'buruh': 3, 'dukung': 2, 'omnibus': 3, 'law': 3, 'rancang': 4, 'undang': 8, 'cipta': 3, 'kerja': 3, 'muhammad': 1, 'zaki': 1, 'polemik': 1, 'tuju': 1, 'syarat': 1, 'sadar': 1, 'manfaat': 1}"
454,@billahfaiz2,"keberadaan Rancangan Undang-Undang (RUU) Omnibus Law Cipta Kerja merupakan upaya reformasi besar-besaran yang berdampak positif bagi Indonesia.
https://republika.co.id/berita/qia2fw383/tanggapan-bank-dunia-soal-pengesahan-uu-cipta-kerja… 
Omnibuslaw Keren
#OmnibusLawPerkuatUMKM",1,ada rancang undang undang rancang undang undang omnibus law cipta kerja upaya reformasi besar dampak positif indonesia,"['ada', 'rancang', 'undang', 'undang', 'rancang', 'undang', 'undang', 'omnibus', 'law', 'cipta', 'kerja', 'upaya', 'reformasi', 'besar', 'dampak', 'positif', 'indonesia']","{'ada': 1, 'rancang': 2, 'undang': 4, 'omnibus': 1, 'law': 1, 'cipta': 1, 'kerja': 1, 'upaya': 1, 'reformasi': 1, 'besar': 1, 'dampak': 1, 'positif': 1, 'indonesia': 1}"
774,@envisauce,"Membalas 
@ngalammenfessDapuranmu koyok ruu cipta kerja. Mbulet.",0,balas kayak rancang undang undang cipta kerja bulat,"['balas', 'kayak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'bulat']","{'balas': 1, 'kayak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'bulat': 1}"
1453,@AlifKamal__,"...RUU Cipta Kerja tidak akan berdampak banyak untuk menciptakan lapangan pekerjaan. Yang terjadi justru regulasi ini akan memperkuat oligarki...

#RezimSatuPersenMengapa UU Cipta Kerja tidak menciptakan lapangan kerja tapi memperkuat oligarki
UU Cipta kerja disinyalir hanya memperkaya kalangan atas dan merugikan kalangan bawah.
theconversation.com",1,rancang undang undang cipta kerja dampak cipta lapang kerja regulasi kuat oligarki undang undang cipta kerja cipta lapang kerja kuat oligarki undang undang cipta kerja sinyalir kaya kalang rugi kalang,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'dampak', 'cipta', 'lapang', 'kerja', 'regulasi', 'kuat', 'oligarki', 'undang', 'undang', 'cipta', 'kerja', 'cipta', 'lapang', 'kerja', 'kuat', 'oligarki', 'undang', 'undang', 'cipta', 'kerja', 'sinyalir', 'kaya', 'kalang', 'rugi', 'kalang']","{'rancang': 1, 'undang': 6, 'cipta': 5, 'kerja': 5, 'dampak': 1, 'lapang': 2, 'regulasi': 1, 'kuat': 2, 'oligarki': 2, 'sinyalir': 1, 'kaya': 1, 'kalang': 2, 'rugi': 1}"
1651,@alifiuz,"draf RUU cipta kerja
draf RUU cipta kerja revisi
draf RUU cipta kerja revisi new
draf RUU cipta kerja revisi edit
draf RUU cipta kerja fix
draf RUU cipta kerja fix pol
draf RUU cipta kerja fix pol cetak
draf RUU cipta kerja publishing
draf RUU cipta kerja publishing newTweet Kutipan
Kompas.com
@kompascom
 · 13 Okt
Sebelumnya, beredar draf RUU Cipta Kerja dengan jumlah 1208, 905, dan 1035 halaman. http://dlvr.it/RjT70c",1,draf rancang undang undang cipta kerja draf rancang undang undang cipta kerja revisi draf rancang undang undang cipta kerja revisi new draf rancang undang undang cipta kerja revisi edit draf rancang undang undang cipta kerja draf rancang undang undang cipta kerja pol draf rancang undang undang cipta kerja pol cetak draf rancang undang undang cipta kerja terbit draf rancang undang undang cipta kerja terbit new tweet kutip oktober edar draf rancang undang undang cipta kerja halaman,"['draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'revisi', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'revisi', 'new', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'revisi', 'edit', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'pol', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'pol', 'cetak', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'terbit', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'terbit', 'new', 'tweet', 'kutip', 'oktober', 'edar', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'halaman']","{'draf': 10, 'rancang': 10, 'undang': 20, 'cipta': 10, 'kerja': 10, 'revisi': 3, 'new': 2, 'edit': 1, 'pol': 2, 'cetak': 1, 'terbit': 2, 'tweet': 1, 'kutip': 1, 'oktober': 1, 'edar': 1, 'halaman': 1}"
850,@RidwanDmr,"Pak 
@jokowi
 @mohmahfudmd
 Yang seperti ini yang saya takutkan atas disahkannya RUU Cipta kerja mau seberapa banyak lagi rakyat adat yang harus dipenjara dan dikriminalisasi, yang ber-Uang semakin berkuasa bahkan penegak hukum bisa di kuasai hanya dengan kedipan mata. 
@watchdoc_IDTweet Kutipan
Aliansi Masyarakat Adat Nusantara (AMAN)
@RumahAMAN
 · 15 Okt
Konflik masih berlanjut siang ini di Pubabu
Tampilkan utas ini",0,takut sah rancang undang undang cipta kerja rakyat adat penjara kriminalisasi uang kuasa tegak hukum kuasa kedip mata kutip aliansi masyarakat adat nusantara aman oktober konflik lanjut siang pubabu tampil utas,"['takut', 'sah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'rakyat', 'adat', 'penjara', 'kriminalisasi', 'uang', 'kuasa', 'tegak', 'hukum', 'kuasa', 'kedip', 'mata', 'kutip', 'aliansi', 'masyarakat', 'adat', 'nusantara', 'aman', 'oktober', 'konflik', 'lanjut', 'siang', 'pubabu', 'tampil', 'utas']","{'takut': 1, 'sah': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'rakyat': 1, 'adat': 2, 'penjara': 1, 'kriminalisasi': 1, 'uang': 1, 'kuasa': 2, 'tegak': 1, 'hukum': 1, 'kedip': 1, 'mata': 1, 'kutip': 1, 'aliansi': 1, 'masyarakat': 1, 'nusantara': 1, 'aman': 1, 'oktober': 1, 'konflik': 1, 'lanjut': 1, 'siang': 1, 'pubabu': 1, 'tampil': 1, 'utas': 1}"
